*WEATHER;DATA;:;;;;;;;;;;;Latitude = 49.816667 § Longitude = 3.203333 § Altitude = 73
2012292;2012;10;18;3.67;20.2;13.3;2.4;1.4;;;;;18.10.2012
2012293;2012;10;19;3.45;19.1;13.4;1.0;1.1;;;;;19.10.2012
2012294;2012;10;20;1.53;14.7;13.5;1.0;0.2;;;;;20.10.2012
2012295;2012;10;21;8.62;22.0;12.9;0.0;1.2;;;;;21.10.2012
2012296;2012;10;22;8.94;23.5;14.1;0.0;1.5;;;;;22.10.2012
2012297;2012;10;23;7.58;21.5;9.4;0.2;1.0;;;;;23.10.2012
2012298;2012;10;24;5.23;13.4;7.7;0.2;0.6;;;;;24.10.2012
2012299;2012;10;25;8.46;16.1;7.9;0.0;0.5;;;;;25.10.2012
2012300;2012;10;26;2.61;9.2;5.0;0.0;0.8;;;;;26.10.2012
2012301;2012;10;27;7.72;8.2;0.2;0.2;1.1;;;;;27.10.2012
2012302;2012;10;28;9.20;9.8;-1.0;1.2;0.6;;;;;28.10.2012
2012303;2012;10;29;3.52;9.4;4.2;1.6;0.5;;;;;29.10.2012
2012304;2012;10;30;4.58;11.7;6.8;0.2;0.9;;;;;30.10.2012
2012305;2012;10;31;7.94;11.9;3.8;0.2;0.8;;;;;31.10.2012
2012306;2012;11;1;4.12;11.7;6.0;1.4;1.1;;;;;01.11.2012
2012307;2012;11;2;2.42;8.7;4.0;7.0;0.4;;;;;02.11.2012
2012308;2012;11;3;4.90;11.5;3.8;1.2;0.5;;;;;03.11.2012
2012309;2012;11;4;4.71;12.1;3.4;1.0;0.8;;;;;04.11.2012
2012310;2012;11;5;3.27;9.7;4.0;0.0;0.5;;;;;05.11.2012
2012311;2012;11;6;6.42;10.0;0.8;0.0;0.3;;;;;06.11.2012
2012312;2012;11;7;2.50;12.2;7.0;0.0;0.6;;;;;07.11.2012
2012313;2012;11;8;2.93;10.4;8.0;0.0;1.1;;;;;08.11.2012
2012314;2012;11;9;4.22;10.4;5.7;4.6;0.4;;;;;09.11.2012
2012315;2012;11;10;2.31;12.9;7.5;2.6;0.3;;;;;10.11.2012
2012316;2012;11;11;1.62;7.9;1.7;0.2;0.0;;;;;11.11.2012
2012317;2012;11;12;2.30;8.1;1.0;1.4;0.1;;;;;12.11.2012
2012318;2012;11;13;1.40;8.4;6.3;0.4;0.1;;;;;13.11.2012
2012319;2012;11;14;2.57;6.7;1.3;0.0;0.0;;;;;14.11.2012
2012320;2012;11;15;0.74;5.3;4.1;0.0;0.3;;;;;15.11.2012
2012321;2012;11;16;2.10;4.8;2.1;0.2;0.2;;;;;16.11.2012
2012322;2012;11;17;1.24;9.1;1.0;2.4;0.0;;;;;17.11.2012
2012323;2012;11;18;2.21;9.2;5.7;3.6;0.2;;;;;18.11.2012
2012324;2012;11;19;1.65;10.8;3.9;0.0;0.1;;;;;19.11.2012
2012325;2012;11;20;4.99;12.2;6.9;0.0;0.7;;;;;20.11.2012
2012326;2012;11;21;1.26;10.2;3.7;1.4;0.4;;;;;21.11.2012
2012327;2012;11;22;3.60;8.3;1.9;0.0;0.0;;;;;22.11.2012
2012328;2012;11;23;0.83;8.8;5.7;9.1;0.0;;;;;23.11.2012
2012329;2012;11;24;1.58;13.8;7.9;0.0;0.9;;;;;24.11.2012
2012330;2012;11;25;4.93;11.1;7.0;0.0;1.2;;;;;25.11.2012
2012331;2012;11;26;2.23;12.7;4.4;0.0;0.8;;;;;26.11.2012
2012332;2012;11;27;1.85;8.3;6.2;1.0;0.4;;;;;27.11.2012
2012333;2012;11;28;1.92;7.9;4.8;0.0;0.3;;;;;28.11.2012
2012334;2012;11;29;3.56;6.6;3.5;0.2;0.6;;;;;29.11.2012
2012335;2012;11;30;1.73;3.2;-1.6;0.2;0.0;;;;;30.11.2012
2012336;2012;12;1;1.35;3.2;0.3;1.6;0.0;;;;;01.12.2012
2012337;2012;12;2;4.85;4.7;-0.6;0.2;0.5;;;;;02.12.2012
2012338;2012;12;3;1.13;9.9;-2.0;8.7;0.0;;;;;03.12.2012
2012339;2012;12;4;3.04;6.9;2.2;0.0;0.4;;;;;04.12.2012
2012340;2012;12;5;1.06;3.5;-0.2;0.4;0.1;;;;;05.12.2012
2012341;2012;12;6;3.87;2.9;-0.4;2.8;0.4;;;;;06.12.2012
2012342;2012;12;7;1.91;2.6;0.3;4.0;0.1;;;;;07.12.2012
2012343;2012;12;8;2.25;1.6;-1.1;0.2;0.2;;;;;08.12.2012
2012344;2012;12;9;0.85;6.8;-2.8;1.5;0.0;;;;;09.12.2012
2012345;2012;12;10;2.58;6.2;2.3;0.0;0.7;;;;;10.12.2012
2012346;2012;12;11;4.47;2.7;-1.4;0.0;0.4;;;;;11.12.2012
2012347;2012;12;12;5.49;0.5;-5.8;0.0;0.1;;;;;12.12.2012
2012348;2012;12;13;1.39;3.1;-4.3;0.2;0.2;;;;;13.12.2012
2012349;2012;12;14;0.31;10.7;1.2;8.0;0.0;;;;;14.12.2012
2012350;2012;12;15;2.93;10.7;5.4;2.0;0.5;;;;;15.12.2012
2012351;2012;12;16;3.31;9.9;6.5;5.0;0.7;;;;;16.12.2012
2012352;2012;12;17;2.24;9.6;6.0;1.0;0.6;;;;;17.12.2012
2012353;2012;12;18;1.70;7.6;1.5;0.6;0.0;;;;;18.12.2012
2012354;2012;12;19;2.76;7.2;3.9;3.0;0.1;;;;;19.12.2012
2012355;2012;12;20;0.47;8.4;3.9;8.3;0.2;;;;;20.12.2012
2012356;2012;12;21;1.58;8.8;6.2;0.0;0.1;;;;;21.12.2012
2012357;2012;12;22;0.29;13.0;3.2;18.4;0.0;;;;;22.12.2012
2012358;2012;12;23;0.58;13.7;10.1;0.4;0.6;;;;;23.12.2012
2012359;2012;12;24;1.69;12.0;9.6;3.6;0.8;;;;;24.12.2012
2012360;2012;12;25;2.80;11.5;8.5;4.8;1.2;;;;;25.12.2012
2012361;2012;12;26;1.82;10.2;6.5;5.2;0.7;;;;;26.12.2012
2012362;2012;12;27;1.65;10.3;7.5;4.4;1.0;;;;;27.12.2012
2012363;2012;12;28;0.69;11.1;5.7;2.0;0.1;;;;;28.12.2012
2012364;2012;12;29;3.02;12.9;8.4;0.6;1.2;;;;;29.12.2012
2012365;2012;12;30;2.55;9.0;6.1;0.0;1.1;;;;;30.12.2012
2012366;2012;12;31;0.90;10.3;7.0;8.7;0.8;;;;;31.12.2012
2013001;2013;1;1;3.60;8.9;4.0;1.0;0.4;;;;;01.01.2013
2013002;2013;1;2;2.53;8.4;0.9;0.0;0.0;;;;;02.01.2013
2013003;2013;1;3;0.76;10.5;6.7;0.0;0.0;;;;;03.01.2013
2013004;2013;1;4;0.62;9.4;8.5;0.0;0.2;;;;;04.01.2013
2013005;2013;1;5;0.35;8.8;7.6;0.0;0.1;;;;;05.01.2013
2013006;2013;1;6;1.22;9.1;7.9;0.0;0.2;;;;;06.01.2013
2013007;2013;1;7;1.01;7.4;5.9;0.0;0.2;;;;;07.01.2013
2013008;2013;1;8;0.58;5.4;4.7;0.0;0.1;;;;;08.01.2013
2013009;2013;1;9;0.62;5.4;3.9;3.5;0.0;;;;;09.01.2013
2013010;2013;1;10;1.35;7.6;4.6;0.2;0.0;;;;;10.01.2013
2013011;2013;1;11;1.69;5.5;1.8;0.2;0.1;;;;;11.01.2013
2013012;2013;1;12;0.79;4.1;1.4;3.0;0.0;;;;;12.01.2013
2013013;2013;1;13;1.11;2.5;-1.3;0.0;0.2;;;;;13.01.2013
2013014;2013;1;14;4.78;0.7;-4.5;6.0;0.2;;;;;14.01.2013
2013015;2013;1;15;3.18;1.1;-5.3;0.0;0.0;;;;;15.01.2013
2013016;2013;1;16;5.81;-4.3;-14.2;0.0;0.0;;;;;16.01.2013
2013017;2013;1;17;3.82;-5.2;-14.6;0.0;0.0;;;;;17.01.2013
2013018;2013;1;18;2.35;-1.6;-11.5;3.0;0.0;;;;;18.01.2013
2013019;2013;1;19;3.90;-0.6;-3.8;0.0;0.4;;;;;19.01.2013
2013020;2013;1;20;3.30;-0.3;-4.7;3.0;0.4;;;;;20.01.2013
2013021;2013;1;21;3.45;1.2;-4.6;0.0;0.1;;;;;21.01.2013
2013022;2013;1;22;3.84;0.1;-6.1;0.0;0.1;;;;;22.01.2013
2013023;2013;1;23;3.15;1.0;-2.9;0.4;0.1;;;;;23.01.2013
2013024;2013;1;24;5.29;0.2;-4.2;0.0;0.2;;;;;24.01.2013
2013025;2013;1;25;3.15;-2.1;-6.3;0.0;0.2;;;;;25.01.2013
2013026;2013;1;26;2.82;3.9;-4.9;3.0;0.4;;;;;26.01.2013
2013027;2013;1;27;2.93;6.0;-2.6;4.0;0.0;;;;;27.01.2013
2013028;2013;1;28;6.02;10.3;0.7;1.4;0.5;;;;;28.01.2013
2013029;2013;1;29;1.00;13.2;6.7;1.8;0.0;;;;;29.01.2013
2013030;2013;1;30;3.40;13.6;8.5;3.8;1.0;;;;;30.01.2013
2013031;2013;1;31;2.63;11.0;4.0;3.6;1.0;;;;;31.01.2013
2013032;2013;2;1;1.06;8.8;5.5;7.7;0.4;;;;;01.02.2013
2013033;2013;2;2;5.75;6.3;1.5;0.8;0.7;;;;;02.02.2013
2013034;2013;2;3;3.77;8.3;0.3;0.0;0.7;;;;;03.02.2013
2013035;2013;2;4;2.16;11.3;4.8;2.8;0.6;;;;;04.02.2013
2013036;2013;2;5;2.72;5.7;1.0;4.8;0.6;;;;;05.02.2013
2013037;2013;2;6;7.18;5.8;1.0;6.4;0.6;;;;;06.02.2013
2013038;2013;2;7;4.33;5.1;0.8;0.2;0.7;;;;;07.02.2013
2013039;2013;2;8;5.43;4.4;-1.1;0.6;0.5;;;;;08.02.2013
2013040;2013;2;9;5.52;4.5;-3.4;0.0;0.3;;;;;09.02.2013
2013041;2013;2;10;5.43;2.2;-2.7;1.6;0.7;;;;;10.02.2013
2013042;2013;2;11;1.93;1.1;-1.0;0.0;0.2;;;;;11.02.2013
2013043;2013;2;12;8.66;1.2;-0.9;0.0;0.4;;;;;12.02.2013
2013044;2013;2;13;8.22;1.4;-1.7;0.0;1.0;;;;;13.02.2013
2013045;2013;2;14;1.14;1.5;-2.4;5.8;0.2;;;;;14.02.2013
2013046;2013;2;15;6.85;9.2;0.7;0.4;0.5;;;;;15.02.2013
2013047;2013;2;16;2.06;5.6;0.6;0.0;0.3;;;;;16.02.2013
2013048;2013;2;17;3.20;4.3;1.2;0.0;0.4;;;;;17.02.2013
2013049;2013;2;18;11.29;6.9;-1.5;0.0;0.4;;;;;18.02.2013
2013050;2013;2;19;10.26;7.6;-2.1;0.0;0.4;;;;;19.02.2013
2013051;2013;2;20;6.77;5.1;1.2;0.0;1.0;;;;;20.02.2013
2013052;2013;2;21;8.39;1.7;-2.9;0.0;0.9;;;;;21.02.2013
2013053;2013;2;22;5.99;-0.3;-3.2;0.0;0.9;;;;;22.02.2013
2013054;2013;2;23;3.53;-0.8;-4.6;0.4;0.7;;;;;23.02.2013
2013055;2013;2;24;4.18;0.8;-1.9;3.0;0.3;;;;;24.02.2013
2013056;2013;2;25;3.76;1.7;0.0;6.0;0.2;;;;;25.02.2013
2013057;2013;2;26;7.88;4.0;0.5;0.0;0.5;;;;;26.02.2013
2013058;2013;2;27;1.98;2.2;1.0;0.0;0.1;;;;;27.02.2013
2013059;2013;2;28;1.49;2.1;0.4;0.0;0.2;;;;;28.02.2013
2013060;2013;3;1;2.38;4.1;1.2;0.0;0.7;;;;;01.03.2013
2013061;2013;3;2;3.18;2.7;1.5;0.0;0.8;;;;;02.03.2013
2013062;2013;3;3;10.68;6.5;-0.2;0.0;1.1;;;;;03.03.2013
2013063;2013;3;4;13.60;11.5;-1.5;0.0;1.2;;;;;04.03.2013
2013064;2013;3;5;11.86;16.3;2.0;0.0;2.0;;;;;05.03.2013
2013065;2013;3;6;7.90;15.7;5.4;1.6;1.7;;;;;06.03.2013
2013066;2013;3;7;3.05;11.4;7.8;1.4;0.3;;;;;07.03.2013
2013067;2013;3;8;3.96;12.1;7.8;5.4;0.3;;;;;08.03.2013
2013068;2013;3;9;10.06;14.5;8.2;0.0;1.5;;;;;09.03.2013
2013069;2013;3;10;3.13;4.7;2.4;0.0;0.5;;;;;10.03.2013
2013070;2013;3;11;4.52;-0.3;-1.9;12.0;0.4;;;;;11.03.2013
2013071;2013;3;12;8.17;-2.4;-3.9;2.0;0.5;;;;;12.03.2013
2013072;2013;3;13;11.04;1.8;-11.4;0.2;0.4;;;;;13.03.2013
2013073;2013;3;14;14.28;2.6;-6.2;1.0;0.6;;;;;14.03.2013
2013074;2013;3;15;11.74;3.9;-9.0;0.0;0.4;;;;;15.03.2013
2013075;2013;3;16;8.86;5.6;1.7;0.4;1.7;;;;;16.03.2013
2013076;2013;3;17;8.66;9.8;1.9;4.8;1.1;;;;;17.03.2013
2013077;2013;3;18;10.76;10.0;0.6;3.4;1.3;;;;;18.03.2013
2013078;2013;3;19;9.34;9.4;2.6;1.6;1.1;;;;;19.03.2013
2013079;2013;3;20;5.77;6.4;3.5;0.0;0.8;;;;;20.03.2013
2013080;2013;3;21;11.57;6.8;1.0;0.0;1.3;;;;;21.03.2013
2013081;2013;3;22;11.66;10.3;1.5;0.6;1.8;;;;;22.03.2013
2013082;2013;3;23;8.52;7.0;3.0;0.8;1.6;;;;;23.03.2013
2013083;2013;3;24;4.25;3.6;2.0;0.0;1.0;;;;;24.03.2013
2013084;2013;3;25;14.30;5.1;0.2;0.0;2.0;;;;;25.03.2013
2013085;2013;3;26;12.41;5.6;-0.1;0.0;1.8;;;;;26.03.2013
2013086;2013;3;27;9.37;5.8;0.2;0.0;1.9;;;;;27.03.2013
2013087;2013;3;28;7.51;6.3;1.5;0.0;1.5;;;;;28.03.2013
2013088;2013;3;29;11.68;4.1;-1.3;0.0;1.4;;;;;29.03.2013
2013089;2013;3;30;14.78;5.1;-1.8;0.0;1.7;;;;;30.03.2013
2013090;2013;3;31;9.70;3.8;-2.3;0.0;1.1;;;;;31.03.2013
2013091;2013;4;1;20.12;8.5;-2.1;0.0;2.2;;;;;01.04.2013
2013092;2013;4;2;21.20;8.5;-1.1;0.0;2.7;;;;;02.04.2013
2013093;2013;4;3;13.03;7.2;-1.8;0.2;1.9;;;;;03.04.2013
2013094;2013;4;4;16.26;9.7;-0.6;0.0;2.8;;;;;04.04.2013
2013095;2013;4;5;10.50;6.3;1.9;0.0;2.2;;;;;05.04.2013
2013096;2013;4;6;9.51;7.0;1.6;0.0;1.9;;;;;06.04.2013
2013097;2013;4;7;21.34;11.3;-3.2;0.0;2.4;;;;;07.04.2013
2013098;2013;4;8;11.79;10.3;2.3;0.4;2.5;;;;;08.04.2013
2013099;2013;4;9;9.11;14.2;2.5;4.8;1.7;;;;;09.04.2013
2013100;2013;4;10;5.51;12.0;6.1;4.0;1.2;;;;;10.04.2013
2013101;2013;4;11;11.52;15.3;9.0;2.4;2.3;;;;;11.04.2013
2013102;2013;4;12;12.82;14.4;7.2;3.6;2.3;;;;;12.04.2013
2013103;2013;4;13;13.09;14.3;5.9;1.8;1.9;;;;;13.04.2013
2013104;2013;4;14;20.17;23.3;11.2;0.0;4.8;;;;;14.04.2013
2013105;2013;4;15;11.99;17.9;9.3;0.6;2.3;;;;;15.04.2013
2013106;2013;4;16;12.83;18.0;8.6;0.0;2.8;;;;;16.04.2013
2013107;2013;4;17;18.77;22.4;11.1;0.0;4.2;;;;;17.04.2013
2013108;2013;4;18;21.31;16.7;10.1;0.0;4.6;;;;;18.04.2013
2013109;2013;4;19;10.38;11.5;4.2;1.4;1.7;;;;;19.04.2013
2013110;2013;4;20;25.50;12.7;3.3;0.0;3.3;;;;;20.04.2013
2013111;2013;4;21;23.08;15.4;2.7;0.0;3.2;;;;;21.04.2013
2013112;2013;4;22;22.57;14.9;-1.5;0.0;2.3;;;;;22.04.2013
2013113;2013;4;23;12.14;16.9;5.6;0.4;2.1;;;;;23.04.2013
2013114;2013;4;24;24.70;21.8;3.6;0.0;2.8;;;;;24.04.2013
2013115;2013;4;25;24.52;25.1;7.0;0.0;3.7;;;;;25.04.2013
2013116;2013;4;26;6.85;15.5;6.2;1.2;1.6;;;;;26.04.2013
2013117;2013;4;27;14.83;11.0;3.7;0.0;2.5;;;;;27.04.2013
2013118;2013;4;28;17.97;12.5;3.5;0.0;2.9;;;;;28.04.2013
2013119;2013;4;29;20.27;14.7;1.4;0.0;2.6;;;;;29.04.2013
2013120;2013;4;30;17.03;15.0;3.2;0.0;3.3;;;;;30.04.2013
2013121;2013;5;1;13.36;18.1;7.7;7.3;3.3;;;;;01.05.2013
2013122;2013;5;2;14.74;16.3;8.0;0.0;2.0;;;;;02.05.2013
2013123;2013;5;3;17.17;18.0;6.6;0.0;3.0;;;;;03.05.2013
2013124;2013;5;4;15.10;14.5;2.9;0.0;1.8;;;;;04.05.2013
2013125;2013;5;5;27.09;18.9;3.9;0.0;3.3;;;;;05.05.2013
2013126;2013;5;6;13.53;17.9;6.2;0.8;2.5;;;;;06.05.2013
2013127;2013;5;7;21.94;21.6;11.6;0.0;4.2;;;;;07.05.2013
2013128;2013;5;8;12.87;20.1;8.3;4.0;1.9;;;;;08.05.2013
2013129;2013;5;9;21.30;16.4;8.3;0.0;3.7;;;;;09.05.2013
2013130;2013;5;10;9.13;13.8;8.2;0.0;2.0;;;;;10.05.2013
2013131;2013;5;11;17.00;15.6;8.1;5.3;3.1;;;;;11.05.2013
2013132;2013;5;12;21.84;14.9;5.9;1.8;3.3;;;;;12.05.2013
2013133;2013;5;13;11.13;15.2;9.2;0.2;2.4;;;;;13.05.2013
2013134;2013;5;14;12.16;12.5;7.7;2.8;2.2;;;;;14.05.2013
2013135;2013;5;15;21.26;15.8;7.9;1.0;3.6;;;;;15.05.2013
2013136;2013;5;16;12.21;13.7;8.2;0.2;2.1;;;;;16.05.2013
2013137;2013;5;17;6.84;11.5;7.3;0.0;1.3;;;;;17.05.2013
2013138;2013;5;18;18.42;15.3;8.1;0.8;2.9;;;;;18.05.2013
2013139;2013;5;19;4.12;12.0;10.1;24.0;0.7;;;;;19.05.2013
2013140;2013;5;20;4.74;12.8;8.5;10.4;0.7;;;;;20.05.2013
2013141;2013;5;21;3.27;10.8;9.2;1.4;0.6;;;;;21.05.2013
2013142;2013;5;22;13.32;14.6;7.7;0.2;2.6;;;;;22.05.2013
2013143;2013;5;23;15.48;10.1;4.3;4.6;2.0;;;;;23.05.2013
2013144;2013;5;24;11.04;8.4;0.0;7.2;0.8;;;;;24.05.2013
2013145;2013;5;25;26.64;14.7;3.7;0.8;3.0;;;;;25.05.2013
2013146;2013;5;26;15.76;15.8;5.8;0.0;2.9;;;;;26.05.2013
2013147;2013;5;27;27.01;18.3;2.8;0.0;3.5;;;;;27.05.2013
2013148;2013;5;28;10.72;16.0;7.4;3.2;1.9;;;;;28.05.2013
2013149;2013;5;29;17.91;15.0;4.5;1.6;2.2;;;;;29.05.2013
2013150;2013;5;30;10.80;16.2;8.6;0.8;1.7;;;;;30.05.2013
2013151;2013;5;31;16.34;17.7;9.9;0.0;2.8;;;;;31.05.2013
2013152;2013;6;1;25.97;18.9;7.3;0.0;3.8;;;;;01.06.2013
2013153;2013;6;2;25.74;18.1;6.2;0.0;3.9;;;;;02.06.2013
2013154;2013;6;3;21.20;15.5;7.9;0.0;3.3;;;;;03.06.2013
2013155;2013;6;4;29.63;18.1;6.6;0.2;3.9;;;;;04.06.2013
2013156;2013;6;5;28.35;23.3;8.9;0.0;4.4;;;;;05.06.2013
2013157;2013;6;6;28.03;26.8;10.9;0.0;5.1;;;;;06.06.2013
2013158;2013;6;7;27.48;26.5;14.2;0.0;5.8;;;;;07.06.2013
2013159;2013;6;8;27.97;23.9;12.4;0.2;5.1;;;;;08.06.2013
2013160;2013;6;9;4.82;14.9;10.7;5.9;1.2;;;;;09.06.2013
2013161;2013;6;10;18.67;17.5;10.2;0.0;3.3;;;;;10.06.2013
2013162;2013;6;11;20.15;21.3;8.2;0.0;2.8;;;;;11.06.2013
2013163;2013;6;12;15.71;22.8;13.6;0.6;3.2;;;;;12.06.2013
2013164;2013;6;13;8.20;18.8;13.2;4.2;2.3;;;;;13.06.2013
2013165;2013;6;14;25.06;19.6;5.8;0.0;3.2;;;;;14.06.2013
2013166;2013;6;15;22.90;19.5;9.2;0.0;4.1;;;;;15.06.2013
2013167;2013;6;16;19.53;21.0;9.1;0.0;3.6;;;;;16.06.2013
2013168;2013;6;17;14.02;26.3;12.4;6.0;2.8;;;;;17.06.2013
2013169;2013;6;18;20.55;27.9;15.3;0.4;3.8;;;;;18.06.2013
2013170;2013;6;19;15.12;26.4;17.2;16.8;3.7;;;;;19.06.2013
2013171;2013;6;20;15.36;24.9;17.3;16.9;3.4;;;;;20.06.2013
2013172;2013;6;21;11.39;18.8;14.9;5.1;2.5;;;;;21.06.2013
2013173;2013;6;22;10.05;17.3;14.5;5.4;2.2;;;;;22.06.2013
2013174;2013;6;23;11.82;18.1;12.4;2.0;3.2;;;;;23.06.2013
2013175;2013;6;24;11.72;16.6;11.2;0.0;3.0;;;;;24.06.2013
2013176;2013;6;25;21.04;18.7;10.0;0.2;3.6;;;;;25.06.2013
2013177;2013;6;26;21.19;19.6;5.6;3.8;2.9;;;;;26.06.2013
2013178;2013;6;27;19.75;18.6;11.0;1.6;3.5;;;;;27.06.2013
2013179;2013;6;28;7.33;17.1;11.5;6.2;1.4;;;;;28.06.2013
2013180;2013;6;29;20.45;19.5;14.2;0.0;4.0;;;;;29.06.2013
2013181;2013;6;30;23.17;23.3;8.3;0.2;3.2;;;;;30.06.2013
2013182;2013;7;1;15.59;20.6;11.9;0.2;2.9;;;;;01.07.2013
2013183;2013;7;2;21.36;23.9;8.2;3.8;2.9;;;;;02.07.2013
2013184;2013;7;3;11.99;20.0;14.7;2.6;3.0;;;;;03.07.2013
2013185;2013;7;4;10.98;19.0;10.9;0.0;1.7;;;;;04.07.2013
2013186;2013;7;5;12.98;20.1;14.4;0.2;2.6;;;;;05.07.2013
2013187;2013;7;6;27.87;27.3;12.5;0.0;4.6;;;;;06.07.2013
2013188;2013;7;7;28.83;28.1;15.6;0.0;5.7;;;;;07.07.2013
2013189;2013;7;8;30.06;27.7;15.0;0.0;5.7;;;;;08.07.2013
2013190;2013;7;9;29.20;26.8;16.2;0.0;5.6;;;;;09.07.2013
2013191;2013;7;10;29.15;24.6;13.8;0.0;5.1;;;;;10.07.2013
2013192;2013;7;11;25.90;20.9;10.7;0.2;4.4;;;;;11.07.2013
2013193;2013;7;12;27.91;21.0;9.9;0.0;3.7;;;;;12.07.2013
2013194;2013;7;13;23.37;22.7;11.5;0.2;3.9;;;;;13.07.2013
2013195;2013;7;14;27.79;26.8;10.9;0.0;4.3;;;;;14.07.2013
2013196;2013;7;15;26.20;27.2;12.8;0.0;4.3;;;;;15.07.2013
2013197;2013;7;16;26.42;27.5;13.3;0.0;5.1;;;;;16.07.2013
2013198;2013;7;17;19.06;28.1;16.8;0.0;5.0;;;;;17.07.2013
2013199;2013;7;18;27.48;29.0;16.9;0.0;6.1;;;;;18.07.2013
2013200;2013;7;19;29.26;28.1;16.9;0.0;6.5;;;;;19.07.2013
2013201;2013;7;20;28.94;26.6;16.2;0.0;5.7;;;;;20.07.2013
2013202;2013;7;21;27.97;32.2;14.9;0.0;5.9;;;;;21.07.2013
2013203;2013;7;22;22.07;32.7;17.8;0.0;5.5;;;;;22.07.2013
2013204;2013;7;23;19.59;32.3;16.5;3.6;5.0;;;;;23.07.2013
2013205;2013;7;24;22.41;27.0;16.8;0.4;4.6;;;;;24.07.2013
2013206;2013;7;25;22.33;29.0;16.0;10.2;4.9;;;;;25.07.2013
2013207;2013;7;26;20.36;28.7;19.1;13.2;4.9;;;;;26.07.2013
2013208;2013;7;27;17.94;28.9;17.8;19.3;4.3;;;;;27.07.2013
2013209;2013;7;28;22.74;24.9;16.1;0.0;4.8;;;;;28.07.2013
2013210;2013;7;29;18.51;24.9;14.9;8.3;4.2;;;;;29.07.2013
2013211;2013;7;30;11.47;20.6;13.9;7.6;1.8;;;;;30.07.2013
2013212;2013;7;31;16.94;26.0;16.8;0.2;4.1;;;;;31.07.2013
2013213;2013;8;1;27.76;32.5;15.9;0.0;6.6;;;;;01.08.2013
2013214;2013;8;2;25.48;33.3;17.7;0.6;6.8;;;;;02.08.2013
2013215;2013;8;3;24.48;25.4;16.2;0.0;5.6;;;;;03.08.2013
2013216;2013;8;4;24.58;26.5;11.9;0.0;4.7;;;;;04.08.2013
2013217;2013;8;5;22.83;29.4;11.9;0.0;4.7;;;;;05.08.2013
2013218;2013;8;6;17.22;25.0;12.9;0.6;3.6;;;;;06.08.2013
2013219;2013;8;7;4.87;18.4;16.2;19.2;1.3;;;;;07.08.2013
2013220;2013;8;8;20.49;22.3;11.1;0.0;3.3;;;;;08.08.2013
2013221;2013;8;9;17.65;25.3;10.7;0.2;3.9;;;;;09.08.2013
2013222;2013;8;10;18.59;22.0;10.2;0.0;3.6;;;;;10.08.2013
2013223;2013;8;11;18.85;22.9;8.4;0.8;3.0;;;;;11.08.2013
2013224;2013;8;12;15.72;20.8;13.2;0.2;3.3;;;;;12.08.2013
2013225;2013;8;13;21.31;21.0;8.1;0.0;3.3;;;;;13.08.2013
2013226;2013;8;14;20.75;24.1;11.2;0.0;3.9;;;;;14.08.2013
2013227;2013;8;15;17.74;25.4;11.1;0.0;3.5;;;;;15.08.2013
2013228;2013;8;16;22.11;28.5;12.5;0.4;4.9;;;;;16.08.2013
2013229;2013;8;17;16.56;25.9;15.2;0.4;4.4;;;;;17.08.2013
2013230;2013;8;18;10.22;22.8;17.8;4.8;2.8;;;;;18.08.2013
2013231;2013;8;19;19.17;22.4;13.5;0.2;4.2;;;;;19.08.2013
2013232;2013;8;20;22.71;24.3;7.6;0.0;3.4;;;;;20.08.2013
2013233;2013;8;21;22.27;25.5;9.6;0.0;3.9;;;;;21.08.2013
2013234;2013;8;22;15.90;25.2;12.9;0.0;3.9;;;;;22.08.2013
2013235;2013;8;23;21.54;28.4;14.9;0.4;5.4;;;;;23.08.2013
2013236;2013;8;24;4.93;19.0;16.9;14.7;1.7;;;;;24.08.2013
2013237;2013;8;25;4.94;16.9;13.5;4.3;1.2;;;;;25.08.2013
2013238;2013;8;26;13.19;23.3;12.6;0.2;3.1;;;;;26.08.2013
2013239;2013;8;27;12.85;23.4;14.0;0.0;3.4;;;;;27.08.2013
2013240;2013;8;28;18.24;23.3;13.6;0.2;3.8;;;;;28.08.2013
2013241;2013;8;29;17.55;24.6;12.1;0.2;3.3;;;;;29.08.2013
2013242;2013;8;30;18.47;23.0;8.5;0.0;2.6;;;;;30.08.2013
2013243;2013;8;31;10.57;23.0;13.0;0.2;2.6;;;;;31.08.2013
2013244;2013;9;1;17.42;20.0;6.6;0.0;2.7;;;;;01.09.2013
2013245;2013;9;2;20.23;22.9;8.6;0.2;3.1;;;;;02.09.2013
2013246;2013;9;3;20.11;25.8;7.8;0.0;2.8;;;;;03.09.2013
2013247;2013;9;4;20.49;29.4;13.4;0.0;4.0;;;;;04.09.2013
2013248;2013;9;5;20.20;31.4;14.6;0.0;5.0;;;;;05.09.2013
2013249;2013;9;6;14.30;22.7;13.1;0.8;2.8;;;;;06.09.2013
2013250;2013;9;7;15.75;20.5;12.2;0.0;3.2;;;;;07.09.2013
2013251;2013;9;8;16.40;21.5;10.8;1.4;3.1;;;;;08.09.2013
2013252;2013;9;9;6.73;15.7;6.3;32.6;0.5;;;;;09.09.2013
2013253;2013;9;10;13.51;17.2;7.3;2.0;1.9;;;;;10.09.2013
2013254;2013;9;11;6.64;16.6;11.6;0.4;1.7;;;;;11.09.2013
2013255;2013;9;12;12.93;19.1;9.7;0.0;2.2;;;;;12.09.2013
