*WEATHER;DATA;:;;;;;;;;;;;Latitude = 49.148611 § Longitude = 0.903611 § Altitude = 153
2011291;2011;10;18;3.24;14.0;8.1;4.0;1.0;;;;;18.10.2011
2011292;2011;10;19;7.67;12.4;5.8;2.0;0.9;;;;;19.10.2011
2011293;2011;10;20;10.21;13.1;2.3;0.0;0.8;;;;;20.10.2011
2011294;2011;10;21;10.22;13.3;1.7;0.0;0.9;;;;;21.10.2011
2011295;2011;10;22;10.55;13.2;-0.2;0.5;0.8;;;;;22.10.2011
2011296;2011;10;23;10.01;18.2;4.1;0.0;1.7;;;;;23.10.2011
2011297;2011;10;24;8.11;17.4;6.8;2.5;1.2;;;;;24.10.2011
2011298;2011;10;25;7.83;15.8;7.8;0.5;1.0;;;;;25.10.2011
2011299;2011;10;26;8.08;15.4;6.7;0.0;1.1;;;;;26.10.2011
2011300;2011;10;27;2.54;13.7;8.6;0.0;0.9;;;;;27.10.2011
2011301;2011;10;28;7.87;19.6;5.7;0.0;0.5;;;;;28.10.2011
2011302;2011;10;29;3.09;16.1;7.8;0.0;0.5;;;;;29.10.2011
2011303;2011;10;30;5.21;16.5;6.4;0.0;0.5;;;;;30.10.2011
2011304;2011;10;31;7.01;17.6;11.2;0.0;1.2;;;;;31.10.2011
2011305;2011;11;1;3.74;15.9;6.3;2.5;0.7;;;;;01.11.2011
2011306;2011;11;2;4.79;17.4;3.2;0.0;0.2;;;;;02.11.2011
2011307;2011;11;3;2.70;17.7;14.2;18.0;1.2;;;;;03.11.2011
2011308;2011;11;4;4.98;15.9;10.5;5.0;0.9;;;;;04.11.2011
2011309;2011;11;5;2.34;14.8;8.0;0.5;0.2;;;;;05.11.2011
2011310;2011;11;6;1.59;13.3;12.5;0.0;0.6;;;;;06.11.2011
2011311;2011;11;7;1.33;12.4;9.3;0.0;0.4;;;;;07.11.2011
2011312;2011;11;8;1.37;10.6;8.7;0.0;0.2;;;;;08.11.2011
2011313;2011;11;9;2.55;13.7;7.9;0.5;0.6;;;;;09.11.2011
2011314;2011;11;10;6.03;14.7;5.0;0.0;0.2;;;;;10.11.2011
2011315;2011;11;11;2.00;10.8;7.9;0.0;0.1;;;;;11.11.2011
2011316;2011;11;12;4.00;15.6;8.8;0.5;0.5;;;;;12.11.2011
2011317;2011;11;13;6.67;15.6;7.0;0.0;0.6;;;;;13.11.2011
2011318;2011;11;14;3.71;10.5;6.2;0.0;0.4;;;;;14.11.2011
2011319;2011;11;15;2.54;5.9;1.1;0.5;0.2;;;;;15.11.2011
2011320;2011;11;16;3.00;6.7;1.8;0.0;0.2;;;;;16.11.2011
2011321;2011;11;17;3.60;13.4;3.7;0.0;0.3;;;;;17.11.2011
2011322;2011;11;18;3.71;12.5;0.3;0.0;0.3;;;;;18.11.2011
2011323;2011;11;19;6.03;12.9;0.2;0.0;0.2;;;;;19.11.2011
2011324;2011;11;20;4.16;7.8;-0.4;0.0;0.2;;;;;20.11.2011
2011325;2011;11;21;4.46;12.8;0.5;0.0;0.1;;;;;21.11.2011
2011326;2011;11;22;4.79;16.3;1.9;0.0;0.1;;;;;22.11.2011
2011327;2011;11;23;1.64;12.7;6.4;0.5;0.2;;;;;23.11.2011
2011328;2011;11;24;2.50;10.7;1.8;0.0;0.0;;;;;24.11.2011
2011329;2011;11;25;1.90;11.9;6.7;0.0;0.4;;;;;25.11.2011
2011330;2011;11;26;4.78;11.9;1.7;0.0;0.2;;;;;26.11.2011
2011331;2011;11;27;2.75;14.2;5.1;0.0;0.4;;;;;27.11.2011
2011332;2011;11;28;2.48;9.6;-1.9;0.0;0.0;;;;;28.11.2011
2011333;2011;11;29;1.55;11.5;6.1;1.5;0.4;;;;;29.11.2011
2011334;2011;11;30;4.97;12.0;1.9;0.0;0.3;;;;;30.11.2011
2011335;2011;12;1;1.54;14.1;3.1;7.0;0.0;;;;;01.12.2011
2011336;2011;12;2;4.01;10.4;3.7;2.5;0.2;;;;;02.12.2011
2011337;2011;12;3;0.91;12.4;5.7;7.5;0.0;;;;;03.12.2011
2011338;2011;12;4;0.98;12.5;10.2;22.5;0.5;;;;;04.12.2011
2011339;2011;12;5;4.15;8.8;4.3;4.0;0.3;;;;;05.12.2011
2011340;2011;12;6;3.20;9.6;4.5;3.0;0.4;;;;;06.12.2011
2011341;2011;12;7;2.50;11.4;6.8;5.0;0.6;;;;;07.12.2011
2011342;2011;12;8;1.69;12.3;4.3;4.0;0.3;;;;;08.12.2011
2011343;2011;12;9;2.49;9.6;5.6;0.5;0.3;;;;;09.12.2011
2011344;2011;12;10;3.63;8.7;1.1;0.0;0.1;;;;;10.12.2011
2011345;2011;12;11;2.42;9.1;-1.8;3.5;0.1;;;;;11.12.2011
2011346;2011;12;12;4.46;12.3;4.3;3.5;0.5;;;;;12.12.2011
2011347;2011;12;13;2.95;12.5;6.1;8.5;0.8;;;;;13.12.2011
2011348;2011;12;14;3.28;8.2;5.4;0.0;0.6;;;;;14.12.2011
2011349;2011;12;15;2.17;13.7;4.4;34.0;1.5;;;;;15.12.2011
2011350;2011;12;16;1.99;9.7;3.5;16.5;0.3;;;;;16.12.2011
2011351;2011;12;17;2.94;6.2;1.6;8.5;0.2;;;;;17.12.2011
2011352;2011;12;18;4.58;7.0;1.5;3.0;0.2;;;;;18.12.2011
2011353;2011;12;19;1.54;9.1;-2.9;7.0;0.1;;;;;19.12.2011
2011354;2011;12;20;3.06;9.9;4.6;5.0;0.2;;;;;20.12.2011
2011355;2011;12;21;0.71;11.9;5.4;0.5;0.0;;;;;21.12.2011
2011356;2011;12;22;1.56;12.1;10.0;0.0;0.4;;;;;22.12.2011
2011357;2011;12;23;1.32;9.9;7.1;3.5;0.5;;;;;23.12.2011
2011358;2011;12;24;4.32;9.2;3.5;0.0;0.3;;;;;24.12.2011
2011359;2011;12;25;1.82;10.0;5.2;0.0;0.2;;;;;25.12.2011
2011360;2011;12;26;3.32;12.5;3.3;0.0;0.5;;;;;26.12.2011
2011361;2011;12;27;3.78;7.5;-2.1;0.0;0.1;;;;;27.12.2011
2011362;2011;12;28;1.79;9.0;0.8;0.5;0.1;;;;;28.12.2011
2011363;2011;12;29;3.30;9.5;3.9;2.0;0.3;;;;;29.12.2011
2011364;2011;12;30;1.41;11.4;7.0;10.0;0.7;;;;;30.12.2011
2011365;2011;12;31;0.90;13.1;7.2;0.0;0.0;;;;;31.12.2011
2012001;2012;1;1;1.71;14.3;12.0;10.0;0.6;;;;;01.01.2012
2012002;2012;1;2;3.66;9.3;5.0;0.0;0.3;;;;;02.01.2012
2012003;2012;1;3;1.40;12.9;3.7;2.5;0.2;;;;;03.01.2012
2012004;2012;1;4;3.36;9.6;5.4;2.0;0.6;;;;;04.01.2012
2012005;2012;1;5;1.84;12.0;8.1;4.0;1.5;;;;;05.01.2012
2012006;2012;1;6;4.74;9.2;3.2;0.0;0.3;;;;;06.01.2012
2012007;2012;1;7;3.02;12.2;3.4;0.5;0.0;;;;;07.01.2012
2012008;2012;1;8;1.16;8.9;7.1;0.0;0.5;;;;;08.01.2012
2012009;2012;1;9;3.05;12.0;7.3;0.0;0.2;;;;;09.01.2012
2012010;2012;1;10;1.66;10.7;5.6;0.5;0.1;;;;;10.01.2012
2012011;2012;1;11;2.65;11.7;5.1;0.0;0.4;;;;;11.01.2012
2012012;2012;1;12;4.38;11.2;-0.7;0.0;0.1;;;;;12.01.2012
2012013;2012;1;13;5.03;8.8;1.6;0.0;0.2;;;;;13.01.2012
2012014;2012;1;14;5.94;5.3;-3.4;0.0;0.2;;;;;14.01.2012
2012015;2012;1;15;5.83;5.3;-1.1;0.0;0.3;;;;;15.01.2012
2012016;2012;1;16;5.87;4.6;-1.5;0.0;0.5;;;;;16.01.2012
2012017;2012;1;17;5.43;4.6;-5.9;0.0;0.2;;;;;17.01.2012
2012018;2012;1;18;1.59;11.9;-3.9;0.0;0.3;;;;;18.01.2012
2012019;2012;1;19;1.50;13.2;6.5;3.5;0.1;;;;;19.01.2012
2012020;2012;1;20;1.92;10.5;6.1;0.0;0.9;;;;;20.01.2012
2012021;2012;1;21;1.81;12.6;8.1;1.0;0.6;;;;;21.01.2012
2012022;2012;1;22;2.61;11.0;7.2;0.0;0.9;;;;;22.01.2012
2012023;2012;1;23;3.03;9.5;4.2;3.5;0.3;;;;;23.01.2012
2012024;2012;1;24;1.52;10.0;1.1;5.0;0.0;;;;;24.01.2012
2012025;2012;1;25;1.55;9.7;8.9;0.0;0.1;;;;;25.01.2012
2012026;2012;1;26;3.06;9.7;5.7;0.0;0.6;;;;;26.01.2012
2012027;2012;1;27;5.93;9.7;-1.2;2.0;0.3;;;;;27.01.2012
2012028;2012;1;28;4.69;7.2;1.2;0.0;0.2;;;;;28.01.2012
2012029;2012;1;29;5.76;5.9;0.6;0.0;0.2;;;;;29.01.2012
2012030;2012;1;30;1.22;1.2;0.1;0.0;0.2;;;;;30.01.2012
2012031;2012;1;31;3.81;0.8;-3.8;0.0;0.2;;;;;31.01.2012
2012032;2012;2;1;7.09;-0.2;-5.0;0.0;0.6;;;;;01.02.2012
2012033;2012;2;2;8.23;-0.5;-7.6;0.0;1.1;;;;;02.02.2012
2012034;2012;2;3;8.19;-0.1;-8.9;0.0;0.6;;;;;03.02.2012
2012035;2012;2;4;7.97;0.4;-4.9;5.0;0.5;;;;;04.02.2012
2012036;2012;2;5;4.78;-4.1;-9.2;2.2;0.3;;;;;05.02.2012
2012037;2012;2;6;4.54;-0.6;-14.0;0.4;0.0;;;;;06.02.2012
2012038;2012;2;7;10.29;-2.4;-11.5;0.0;0.3;;;;;07.02.2012
2012039;2012;2;8;6.70;-3.2;-9.3;0.0;0.3;;;;;08.02.2012
2012040;2012;2;9;8.92;0.3;-11.8;0.0;0.1;;;;;09.02.2012
2012041;2012;2;10;10.54;-1.8;-12.0;0.0;0.1;;;;;10.02.2012
2012042;2012;2;11;11.39;-0.3;-14.0;0.0;0.3;;;;;11.02.2012
2012043;2012;2;12;9.11;2.3;-15.6;0.0;0.1;;;;;12.02.2012
2012044;2012;2;13;4.44;5.6;-0.9;3.8;0.1;;;;;13.02.2012
2012045;2012;2;14;4.05;6.6;3.0;0.0;0.5;;;;;14.02.2012
2012046;2012;2;15;4.47;8.7;3.6;0.0;0.4;;;;;15.02.2012
2012047;2012;2;16;3.18;8.2;4.8;0.0;0.6;;;;;16.02.2012
2012048;2012;2;17;2.45;8.6;3.6;0.0;0.1;;;;;17.02.2012
2012049;2012;2;18;3.33;10.6;7.3;3.0;0.7;;;;;18.02.2012
2012050;2012;2;19;9.31;8.1;-0.1;0.0;0.8;;;;;19.02.2012
2012051;2012;2;20;11.37;8.0;-5.6;0.0;0.6;;;;;20.02.2012
2012052;2012;2;21;10.43;10.8;-2.7;0.0;0.8;;;;;21.02.2012
2012053;2012;2;22;9.18;9.4;-4.4;0.5;0.6;;;;;22.02.2012
2012054;2012;2;23;2.36;11.5;6.0;0.0;0.0;;;;;23.02.2012
2012055;2012;2;24;5.81;12.1;7.9;0.0;0.6;;;;;24.02.2012
2012056;2012;2;25;3.08;10.6;8.2;0.0;0.5;;;;;25.02.2012
2012057;2012;2;26;9.68;12.0;4.0;0.0;0.7;;;;;26.02.2012
2012058;2012;2;27;6.47;8.9;-0.2;0.0;0.3;;;;;27.02.2012
2012059;2012;2;28;2.68;11.1;7.8;0.0;0.4;;;;;28.02.2012
2012060;2012;2;29;8.56;15.6;8.0;0.0;0.9;;;;;29.02.2012
2012061;2012;3;1;5.12;14.3;5.3;0.0;0.7;;;;;01.03.2012
2012062;2012;3;2;2.28;10.3;8.7;0.0;0.3;;;;;02.03.2012
2012063;2012;3;3;5.35;12.0;5.3;0.5;0.6;;;;;03.03.2012
2012064;2012;3;4;3.43;10.3;3.7;7.5;0.8;;;;;04.03.2012
2012065;2012;3;5;8.84;8.8;4.3;0.5;1.7;;;;;05.03.2012
2012066;2012;3;6;3.30;6.1;3.7;0.5;0.7;;;;;06.03.2012
2012067;2012;3;7;3.15;8.7;-1.2;2.0;0.3;;;;;07.03.2012
2012068;2012;3;8;10.64;10.5;1.4;0.0;1.0;;;;;08.03.2012
2012069;2012;3;9;10.24;12.6;-2.6;0.0;0.9;;;;;09.03.2012
2012070;2012;3;10;4.67;11.0;7.1;0.0;0.7;;;;;10.03.2012
2012071;2012;3;11;6.02;13.8;7.8;0.0;1.1;;;;;11.03.2012
2012072;2012;3;12;13.70;17.0;-0.2;0.0;1.2;;;;;12.03.2012
2012073;2012;3;13;4.53;10.8;1.2;0.0;0.5;;;;;13.03.2012
2012074;2012;3;14;11.51;16.1;0.9;0.0;1.2;;;;;14.03.2012
2012075;2012;3;15;15.20;20.6;-0.3;0.0;1.7;;;;;15.03.2012
2012076;2012;3;16;12.03;18.2;6.8;0.0;1.7;;;;;16.03.2012
2012077;2012;3;17;3.52;11.4;5.9;6.0;0.7;;;;;17.03.2012
2012078;2012;3;18;7.08;10.6;5.1;0.0;1.0;;;;;18.03.2012
2012079;2012;3;19;14.37;12.3;1.4;0.0;1.7;;;;;19.03.2012
2012080;2012;3;20;11.37;12.5;-2.5;0.0;1.1;;;;;20.03.2012
2012081;2012;3;21;16.51;15.9;2.6;0.0;2.1;;;;;21.03.2012
2012082;2012;3;22;15.25;20.7;6.6;0.0;2.6;;;;;22.03.2012
2012083;2012;3;23;15.62;21.8;2.4;0.0;2.1;;;;;23.03.2012
2012084;2012;3;24;16.38;20.6;2.4;0.0;2.2;;;;;24.03.2012
2012085;2012;3;25;16.47;20.3;5.8;0.0;2.2;;;;;25.03.2012
2012086;2012;3;26;18.29;20.3;5.5;0.0;3.1;;;;;26.03.2012
2012087;2012;3;27;18.07;19.8;6.6;0.0;2.9;;;;;27.03.2012
2012088;2012;3;28;17.57;20.4;6.3;0.0;2.5;;;;;28.03.2012
2012089;2012;3;29;18.27;20.5;4.3;0.0;2.6;;;;;29.03.2012
2012090;2012;3;30;17.97;19.9;1.6;0.0;2.1;;;;;30.03.2012
2012091;2012;3;31;4.30;10.5;3.3;0.0;0.7;;;;;31.03.2012
2012092;2012;4;1;19.52;12.1;0.4;0.0;2.2;;;;;01.04.2012
2012093;2012;4;2;19.25;16.5;-0.2;0.0;2.1;;;;;02.04.2012
2012094;2012;4;3;17.96;15.5;-0.2;0.0;2.0;;;;;03.04.2012
2012095;2012;4;4;9.09;12.3;1.5;1.5;1.2;;;;;04.04.2012
2012096;2012;4;5;11.64;12.8;7.0;0.0;2.0;;;;;05.04.2012
2012097;2012;4;6;16.68;13.4;3.4;0.0;2.3;;;;;06.04.2012
2012098;2012;4;7;9.96;13.5;1.3;0.0;1.4;;;;;07.04.2012
2012099;2012;4;8;7.14;9.9;-2.5;0.0;0.7;;;;;08.04.2012
2012100;2012;4;9;5.29;12.0;8.9;7.0;1.4;;;;;09.04.2012
2012101;2012;4;10;6.99;11.3;6.1;4.0;1.4;;;;;10.04.2012
2012102;2012;4;11;11.37;11.6;1.5;6.0;1.4;;;;;11.04.2012
2012103;2012;4;12;13.85;14.5;0.5;1.5;1.7;;;;;12.04.2012
2012104;2012;4;13;16.27;14.9;-1.3;2.0;1.8;;;;;13.04.2012
2012105;2012;4;14;9.69;12.7;2.9;0.0;1.5;;;;;14.04.2012
2012106;2012;4;15;12.59;9.8;3.4;0.0;2.2;;;;;15.04.2012
2012107;2012;4;16;16.89;10.0;0.9;0.0;2.0;;;;;16.04.2012
2012108;2012;4;17;8.13;12.1;-2.3;2.0;1.3;;;;;17.04.2012
2012109;2012;4;18;9.60;12.2;2.3;3.0;1.5;;;;;18.04.2012
2012110;2012;4;19;16.77;13.2;4.7;4.0;2.4;;;;;19.04.2012
2012111;2012;4;20;14.63;13.3;3.5;2.5;2.0;;;;;20.04.2012
2012112;2012;4;21;15.54;12.1;5.0;2.0;2.2;;;;;21.04.2012
2012113;2012;4;22;16.63;11.9;3.6;0.0;2.2;;;;;22.04.2012
2012114;2012;4;23;8.82;13.6;2.9;3.5;1.5;;;;;23.04.2012
2012115;2012;4;24;12.54;12.9;4.6;2.0;1.8;;;;;24.04.2012
2012116;2012;4;25;11.97;16.0;3.6;2.5;2.2;;;;;25.04.2012
2012117;2012;4;26;15.82;15.8;8.8;1.0;3.3;;;;;26.04.2012
2012118;2012;4;27;11.30;15.2;4.8;10.0;1.8;;;;;27.04.2012
2012119;2012;4;28;3.08;16.3;8.5;16.0;0.9;;;;;28.04.2012
2012120;2012;4;29;13.34;15.6;10.8;0.5;2.9;;;;;29.04.2012
2012121;2012;4;30;14.04;18.1;5.0;2.0;2.1;;;;;30.04.2012
2012122;2012;5;1;23.70;19.6;8.8;0.0;3.6;;;;;01.05.2012
2012123;2012;5;2;9.27;14.2;5.3;1.5;1.3;;;;;02.05.2012
2012124;2012;5;3;16.69;19.3;9.6;0.5;2.8;;;;;03.05.2012
2012125;2012;5;4;8.55;16.9;6.0;16.0;1.2;;;;;04.05.2012
2012126;2012;5;5;12.81;14.3;8.3;0.0;2.0;;;;;05.05.2012
2012127;2012;5;6;8.16;12.5;7.8;0.0;1.4;;;;;06.05.2012
2012128;2012;5;7;20.07;18.7;2.5;1.0;2.4;;;;;07.05.2012
2012129;2012;5;8;9.49;18.8;10.5;0.0;2.0;;;;;08.05.2012
2012130;2012;5;9;12.55;20.0;13.4;0.0;2.7;;;;;09.05.2012
2012131;2012;5;10;15.00;25.2;14.4;0.0;3.7;;;;;10.05.2012
2012132;2012;5;11;12.90;17.1;12.1;0.0;2.7;;;;;11.05.2012
2012133;2012;5;12;27.17;15.1;7.1;0.0;3.9;;;;;12.05.2012
2012134;2012;5;13;27.71;16.5;2.8;0.0;3.3;;;;;13.05.2012
2012135;2012;5;14;25.96;18.6;0.7;1.5;3.4;;;;;14.05.2012
2012136;2012;5;15;16.67;11.3;6.1;4.5;2.4;;;;;15.05.2012
2012137;2012;5;16;23.73;14.9;2.4;0.0;3.0;;;;;16.05.2012
2012138;2012;5;17;12.28;14.3;1.2;0.0;2.2;;;;;17.05.2012
2012139;2012;5;18;9.08;17.0;4.6;0.0;1.8;;;;;18.05.2012
2012140;2012;5;19;14.08;17.7;2.9;2.5;2.0;;;;;19.05.2012
2012141;2012;5;20;6.71;16.6;9.3;4.0;1.2;;;;;20.05.2012
2012142;2012;5;21;3.87;12.8;9.8;0.0;0.6;;;;;21.05.2012
2012143;2012;5;22;18.86;19.4;11.4;0.0;3.3;;;;;22.05.2012
2012144;2012;5;23;24.39;22.9;11.3;0.0;3.9;;;;;23.05.2012
2012145;2012;5;24;24.45;27.7;8.5;0.0;3.8;;;;;24.05.2012
2012146;2012;5;25;27.59;26.3;15.3;0.0;5.6;;;;;25.05.2012
2012147;2012;5;26;28.42;26.3;12.8;0.0;6.0;;;;;26.05.2012
2012148;2012;5;27;19.28;21.9;11.4;0.0;3.4;;;;;27.05.2012
2012149;2012;5;28;26.69;22.8;11.5;0.0;4.6;;;;;28.05.2012
2012150;2012;5;29;25.59;24.1;10.2;0.0;4.2;;;;;29.05.2012
2012151;2012;5;30;19.18;25.2;7.2;0.0;3.2;;;;;30.05.2012
2012152;2012;5;31;19.69;20.9;12.5;0.0;3.4;;;;;31.05.2012
2012153;2012;6;1;10.67;21.3;13.2;0.0;2.2;;;;;01.06.2012
2012154;2012;6;2;22.01;25.7;8.6;30.5;3.6;;;;;02.06.2012
2012155;2012;6;3;12.06;19.9;13.7;0.0;2.8;;;;;03.06.2012
2012156;2012;6;4;7.18;13.3;10.3;0.0;1.7;;;;;04.06.2012
2012157;2012;6;5;12.99;16.7;3.9;3.0;1.6;;;;;05.06.2012
2012158;2012;6;6;15.96;19.8;12.8;1.0;3.0;;;;;06.06.2012
2012159;2012;6;7;12.74;21.0;12.5;6.0;3.0;;;;;07.06.2012
2012160;2012;6;8;21.78;19.3;11.6;0.0;4.4;;;;;08.06.2012
2012161;2012;6;9;20.63;19.0;7.6;0.0;3.5;;;;;09.06.2012
2012162;2012;6;10;9.08;17.2;10.8;13.5;1.7;;;;;10.06.2012
2012163;2012;6;11;14.17;18.2;11.9;1.0;2.9;;;;;11.06.2012
2012164;2012;6;12;5.66;14.5;10.7;0.5;1.0;;;;;12.06.2012
2012165;2012;6;13;11.53;17.0;10.3;1.5;2.1;;;;;13.06.2012
2012166;2012;6;14;15.05;20.0;9.5;1.0;2.5;;;;;14.06.2012
2012167;2012;6;15;10.32;19.2;14.4;2.0;2.4;;;;;15.06.2012
2012168;2012;6;16;19.69;21.6;12.4;0.0;4.1;;;;;16.06.2012
2012169;2012;6;17;24.51;21.7;10.2;7.0;4.1;;;;;17.06.2012
2012170;2012;6;18;12.40;17.3;11.8;0.0;2.4;;;;;18.06.2012
2012171;2012;6;19;20.19;20.8;6.6;0.0;3.1;;;;;19.06.2012
2012172;2012;6;20;26.78;23.9;8.4;2.5;4.1;;;;;20.06.2012
2012173;2012;6;21;16.76;24.5;15.4;2.0;4.1;;;;;21.06.2012
2012174;2012;6;22;22.13;21.4;11.8;0.0;4.4;;;;;22.06.2012
2012175;2012;6;23;21.20;21.4;10.0;0.0;3.7;;;;;23.06.2012
2012176;2012;6;24;6.71;16.2;12.0;8.5;1.3;;;;;24.06.2012
2012177;2012;6;25;18.90;19.7;10.3;10.0;3.0;;;;;25.06.2012
2012178;2012;6;26;10.58;21.0;14.2;0.5;1.9;;;;;26.06.2012
2012179;2012;6;27;17.90;27.6;14.2;0.0;3.5;;;;;27.06.2012
2012180;2012;6;28;20.01;31.6;17.4;1.5;4.9;;;;;28.06.2012
2012181;2012;6;29;17.78;23.2;14.8;0.0;3.9;;;;;29.06.2012
2012182;2012;6;30;15.29;22.2;12.5;8.5;2.9;;;;;30.06.2012
2012183;2012;7;1;21.35;20.0;10.3;1.0;3.6;;;;;01.07.2012
2012184;2012;7;2;22.77;21.6;7.3;0.0;3.6;;;;;02.07.2012
2012185;2012;7;3;11.06;22.2;14.8;0.0;2.6;;;;;03.07.2012
2012186;2012;7;4;21.72;26.2;14.5;2.0;4.3;;;;;04.07.2012
2012187;2012;7;5;17.10;21.8;14.9;0.0;3.5;;;;;05.07.2012
2012188;2012;7;6;20.36;21.7;12.9;1.0;3.8;;;;;06.07.2012
2012189;2012;7;7;11.67;20.7;10.9;17.5;2.4;;;;;07.07.2012
2012190;2012;7;8;11.09;20.3;14.1;0.0;3.0;;;;;08.07.2012
2012191;2012;7;9;16.11;22.4;13.1;0.0;3.2;;;;;09.07.2012
2012192;2012;7;10;13.20;19.8;13.4;0.5;3.2;;;;;10.07.2012
2012193;2012;7;11;14.86;19.3;11.1;3.0;3.3;;;;;11.07.2012
2012194;2012;7;12;8.88;17.3;10.8;17.0;1.7;;;;;12.07.2012
2012195;2012;7;13;11.50;18.4;12.7;2.5;2.3;;;;;13.07.2012
2012196;2012;7;14;20.25;21.3;12.2;0.0;4.0;;;;;14.07.2012
2012197;2012;7;15;14.65;17.9;10.0;0.5;2.9;;;;;15.07.2012
2012198;2012;7;16;18.03;22.6;6.9;0.0;3.3;;;;;16.07.2012
2012199;2012;7;17;21.92;23.7;15.0;0.0;4.7;;;;;17.07.2012
2012200;2012;7;18;24.37;22.9;13.2;0.0;4.5;;;;;18.07.2012
2012201;2012;7;19;12.25;19.8;13.6;0.0;3.2;;;;;19.07.2012
2012202;2012;7;20;17.95;20.1;11.3;0.0;3.6;;;;;20.07.2012
2012203;2012;7;21;21.76;22.3;6.2;0.0;3.5;;;;;21.07.2012
2012204;2012;7;22;26.38;25.1;8.4;0.0;4.3;;;;;22.07.2012
2012205;2012;7;23;27.44;27.7;8.2;0.0;5.0;;;;;23.07.2012
2012206;2012;7;24;27.43;29.8;9.9;0.0;5.2;;;;;24.07.2012
2012207;2012;7;25;26.02;31.5;11.8;0.0;5.4;;;;;25.07.2012
2012208;2012;7;26;24.98;32.5;13.4;0.0;5.6;;;;;26.07.2012
2012209;2012;7;27;13.00;28.0;15.3;0.0;3.6;;;;;27.07.2012
2012210;2012;7;28;23.56;22.0;16.2;0.0;5.0;;;;;28.07.2012
2012211;2012;7;29;15.77;21.5;9.4;3.5;3.2;;;;;29.07.2012
2012212;2012;7;30;22.01;21.4;7.9;0.0;3.6;;;;;30.07.2012
2012213;2012;7;31;17.74;25.7;11.0;0.0;3.7;;;;;31.07.2012
2012214;2012;8;1;12.14;26.6;9.3;1.0;2.5;;;;;01.08.2012
2012215;2012;8;2;16.36;24.5;12.7;1.5;3.6;;;;;02.08.2012
2012216;2012;8;3;16.54;24.7;10.8;5.0;3.3;;;;;03.08.2012
2012217;2012;8;4;13.14;22.1;11.5;4.0;2.6;;;;;04.08.2012
2012218;2012;8;5;16.25;22.9;9.8;4.0;3.2;;;;;05.08.2012
2012219;2012;8;6;13.48;20.8;12.3;4.5;3.0;;;;;06.08.2012
2012220;2012;8;7;14.53;21.6;11.4;0.0;3.1;;;;;07.08.2012
2012221;2012;8;8;22.52;26.2;8.8;0.0;3.8;;;;;08.08.2012
2012222;2012;8;9;21.92;27.0;12.3;0.0;3.9;;;;;09.08.2012
2012223;2012;8;10;25.06;26.6;10.8;0.0;4.9;;;;;10.08.2012
2012224;2012;8;11;24.19;28.1;8.7;0.0;5.0;;;;;11.08.2012
2012225;2012;8;12;12.74;25.1;9.7;0.0;2.8;;;;;12.08.2012
2012226;2012;8;13;13.40;23.9;11.4;0.0;2.8;;;;;13.08.2012
2012227;2012;8;14;11.64;25.8;12.9;0.0;3.0;;;;;14.08.2012
2012228;2012;8;15;10.28;26.3;17.0;0.5;3.9;;;;;15.08.2012
2012229;2012;8;16;19.36;26.8;11.0;0.0;4.1;;;;;16.08.2012
2012230;2012;8;17;23.08;32.8;15.0;0.0;5.9;;;;;17.08.2012
2012231;2012;8;18;22.28;35.9;14.7;0.0;5.7;;;;;18.08.2012
2012232;2012;8;19;15.67;35.4;16.7;0.0;4.6;;;;;19.08.2012
2012233;2012;8;20;16.18;27.6;15.8;0.0;3.4;;;;;20.08.2012
2012234;2012;8;21;16.41;28.8;14.3;0.0;3.9;;;;;21.08.2012
2012235;2012;8;22;21.10;23.2;13.7;0.0;3.8;;;;;22.08.2012
2012236;2012;8;23;19.45;25.4;6.5;0.0;3.1;;;;;23.08.2012
2012237;2012;8;24;11.70;23.2;10.6;1.5;2.6;;;;;24.08.2012
2012238;2012;8;25;15.40;23.4;15.3;2.5;4.4;;;;;25.08.2012
2012239;2012;8;26;17.69;21.9;14.1;0.0;3.8;;;;;26.08.2012
2012240;2012;8;27;19.41;27.6;12.4;0.0;4.8;;;;;27.08.2012
2012241;2012;8;28;19.19;24.8;16.6;0.0;4.5;;;;;28.08.2012
2012242;2012;8;29;17.23;25.2;8.6;0.5;3.6;;;;;29.08.2012
2012243;2012;8;30;12.40;19.6;11.7;4.0;2.7;;;;;30.08.2012
2012244;2012;8;31;17.42;17.5;7.9;0.0;3.1;;;;;31.08.2012
2012245;2012;9;1;11.01;18.2;11.1;0.0;1.9;;;;;01.09.2012
2012246;2012;9;2;16.75;22.0;13.0;0.0;3.2;;;;;02.09.2012
2012247;2012;9;3;11.31;23.8;14.9;0.0;2.4;;;;;03.09.2012
2012248;2012;9;4;16.07;25.3;14.0;0.0;3.2;;;;;04.09.2012
2012249;2012;9;5;9.45;21.8;13.9;0.0;2.4;;;;;05.09.2012
2012250;2012;9;6;20.32;22.6;5.8;0.0;2.9;;;;;06.09.2012
2012251;2012;9;7;19.92;27.8;2.1;0.0;2.9;;;;;07.09.2012
2012252;2012;9;8;19.86;28.9;4.3;0.0;3.5;;;;;08.09.2012
2012253;2012;9;9;18.93;31.7;5.6;0.0;3.9;;;;;09.09.2012
2012254;2012;9;10;15.59;26.1;12.5;1.0;3.3;;;;;10.09.2012
2012255;2012;9;11;7.58;18.2;14.3;1.5;2.1;;;;;11.09.2012
