*WEATHER;DATA;:;;;;;;;;;;;Latitude = 47.904167 § Longitude = 1.521944 § Altitude = 129
2012256;2012;9;12;10.04;17.5;9.5;0.6;1.9;;;;;12.09.2012
2012257;2012;9;13;13.52;18.8;12.1;0.2;2.8;;;;;13.09.2012
2012258;2012;9;14;10.71;18.0;5.6;0.0;1.6;;;;;14.09.2012
2012259;2012;9;15;16.18;21.9;10.2;0.0;2.5;;;;;15.09.2012
2012260;2012;9;16;17.27;24.4;7.2;0.0;2.5;;;;;16.09.2012
2012261;2012;9;17;17.64;25.4;8.0;0.0;2.7;;;;;17.09.2012
2012262;2012;9;18;7.98;19.7;8.6;0.0;1.9;;;;;18.09.2012
2012263;2012;9;19;16.49;18.0;4.3;0.0;2.3;;;;;19.09.2012
2012264;2012;9;20;15.13;18.8;1.9;0.0;2.1;;;;;20.09.2012
2012265;2012;9;21;6.56;18.0;2.5;6.0;1.2;;;;;21.09.2012
2012266;2012;9;22;11.22;17.8;10.6;0.0;1.9;;;;;22.09.2012
2012267;2012;9;23;10.77;25.5;9.8;11.6;2.3;;;;;23.09.2012
2012268;2012;9;24;9.28;19.0;14.3;21.4;2.9;;;;;24.09.2012
2012269;2012;9;25;4.65;15.1;11.3;0.8;1.6;;;;;25.09.2012
2012270;2012;9;26;8.41;17.4;11.1;3.0;2.1;;;;;26.09.2012
2012271;2012;9;27;7.12;17.4;11.8;1.8;1.9;;;;;27.09.2012
2012272;2012;9;28;14.02;17.6;6.7;0.0;1.7;;;;;28.09.2012
2012273;2012;9;29;11.87;18.1;5.8;0.0;1.6;;;;;29.09.2012
2012274;2012;9;30;15.79;18.3;1.9;0.0;1.5;;;;;30.09.2012
2012275;2012;10;1;14.11;18.9;3.3;1.0;1.7;;;;;01.10.2012
2012276;2012;10;2;8.35;18.9;12.8;0.0;2.1;;;;;02.10.2012
2012277;2012;10;3;7.71;19.3;11.9;10.6;2.0;;;;;03.10.2012
2012278;2012;10;4;12.12;18.3;12.9;3.6;2.2;;;;;04.10.2012
2012279;2012;10;5;7.83;20.5;14.2;0.2;1.9;;;;;05.10.2012
2012280;2012;10;6;4.01;17.8;11.6;2.2;1.1;;;;;06.10.2012
2012281;2012;10;7;4.99;13.9;11.9;4.4;0.8;;;;;07.10.2012
2012282;2012;10;8;2.22;18.3;12.0;36.4;0.4;;;;;08.10.2012
2012283;2012;10;9;5.67;19.6;14.7;6.2;1.0;;;;;09.10.2012
2012284;2012;10;10;5.84;19.5;15.3;1.0;1.1;;;;;10.10.2012
2012285;2012;10;11;6.00;19.6;13.8;8.2;1.2;;;;;11.10.2012
2012286;2012;10;12;11.88;15.7;10.6;0.0;1.9;;;;;12.10.2012
2012287;2012;10;13;3.62;12.3;8.4;18.8;0.9;;;;;13.10.2012
2012288;2012;10;14;1.48;9.7;7.0;24.0;0.2;;;;;14.10.2012
2012289;2012;10;15;11.82;13.9;3.1;2.0;1.0;;;;;15.10.2012
2012290;2012;10;16;8.02;15.3;8.3;0.4;1.2;;;;;16.10.2012
2012291;2012;10;17;4.00;16.5;8.4;1.0;0.8;;;;;17.10.2012
2012292;2012;10;18;4.36;19.6;12.7;2.2;0.9;;;;;18.10.2012
2012293;2012;10;19;1.35;16.8;13.7;13.4;0.4;;;;;19.10.2012
2012294;2012;10;20;2.36;14.5;12.5;13.2;0.3;;;;;20.10.2012
2012295;2012;10;21;6.23;22.2;13.8;0.2;1.0;;;;;21.10.2012
2012296;2012;10;22;9.82;21.8;12.1;0.2;0.9;;;;;22.10.2012
2012297;2012;10;23;2.85;16.6;9.6;0.0;0.4;;;;;23.10.2012
2012298;2012;10;24;6.56;16.9;9.9;0.2;0.9;;;;;24.10.2012
2012299;2012;10;25;2.02;11.2;7.3;0.2;0.0;;;;;25.10.2012
2012300;2012;10;26;1.59;11.3;8.9;0.0;0.4;;;;;26.10.2012
2012301;2012;10;27;9.06;8.6;1.2;0.2;0.9;;;;;27.10.2012
2012302;2012;10;28;9.41;9.7;0.4;0.6;0.4;;;;;28.10.2012
2012303;2012;10;29;6.99;11.3;2.0;0.0;0.5;;;;;29.10.2012
2012304;2012;10;30;9.40;13.2;0.8;0.2;0.4;;;;;30.10.2012
2012305;2012;10;31;9.42;13.1;-0.1;1.6;0.4;;;;;31.10.2012
2012306;2012;11;1;5.42;11.3;5.7;8.0;0.9;;;;;01.11.2012
2012307;2012;11;2;3.22;12.3;4.1;9.8;0.6;;;;;02.11.2012
2012308;2012;11;3;3.18;12.6;7.7;1.8;0.7;;;;;03.11.2012
2012309;2012;11;4;4.84;11.4;6.1;0.2;0.6;;;;;04.11.2012
2012310;2012;11;5;6.56;12.4;4.6;0.0;0.6;;;;;05.11.2012
2012311;2012;11;6;7.86;10.9;3.5;0.0;0.3;;;;;06.11.2012
2012312;2012;11;7;3.63;11.3;2.7;0.0;0.3;;;;;07.11.2012
2012313;2012;11;8;4.45;10.0;3.1;0.0;0.3;;;;;08.11.2012
2012314;2012;11;9;4.28;11.8;-0.2;3.6;0.1;;;;;09.11.2012
2012315;2012;11;10;2.88;14.3;8.4;2.8;0.6;;;;;10.11.2012
2012316;2012;11;11;3.13;8.1;4.3;0.0;0.3;;;;;11.11.2012
2012317;2012;11;12;3.53;7.3;2.6;0.0;0.1;;;;;12.11.2012
2012318;2012;11;13;4.14;10.0;3.4;0.0;0.3;;;;;13.11.2012
2012319;2012;11;14;1.62;4.4;2.5;0.2;0.0;;;;;14.11.2012
2012320;2012;11;15;2.32;4.8;2.5;0.0;0.1;;;;;15.11.2012
2012321;2012;11;16;2.72;6.3;2.5;0.2;0.1;;;;;16.11.2012
2012322;2012;11;17;3.77;11.0;5.2;1.4;0.1;;;;;17.11.2012
2012323;2012;11;18;0.84;9.2;7.1;3.4;0.0;;;;;18.11.2012
2012324;2012;11;19;1.93;11.6;8.0;0.2;0.2;;;;;19.11.2012
2012325;2012;11;20;5.10;11.5;5.9;0.4;0.0;;;;;20.11.2012
2012326;2012;11;21;2.15;12.0;5.8;1.8;0.4;;;;;21.11.2012
2012327;2012;11;22;3.50;8.4;2.6;0.2;0.0;;;;;22.11.2012
2012328;2012;11;23;1.65;11.0;4.7;0.0;0.2;;;;;23.11.2012
2012329;2012;11;24;2.27;14.4;5.7;0.2;0.7;;;;;24.11.2012
2012330;2012;11;25;3.41;11.4;7.8;0.0;0.7;;;;;25.11.2012
2012331;2012;11;26;3.02;11.3;5.6;0.2;0.4;;;;;26.11.2012
2012332;2012;11;27;2.52;8.6;5.0;0.2;0.3;;;;;27.11.2012
2012333;2012;11;28;3.00;7.9;4.9;0.2;0.2;;;;;28.11.2012
2012334;2012;11;29;5.09;7.0;2.1;0.0;0.1;;;;;29.11.2012
2012335;2012;11;30;1.45;2.1;-1.9;0.2;0.0;;;;;30.11.2012
2012336;2012;12;1;2.79;3.6;-1.6;0.4;0.0;;;;;01.12.2012
2012337;2012;12;2;4.38;7.3;0.9;1.2;0.0;;;;;02.12.2012
2012338;2012;12;3;1.06;11.1;1.2;11.4;0.0;;;;;03.12.2012
2012339;2012;12;4;4.22;7.4;3.2;0.8;0.2;;;;;04.12.2012
2012340;2012;12;5;1.79;6.5;1.3;1.4;0.4;;;;;05.12.2012
2012341;2012;12;6;4.72;4.5;-1.2;0.2;0.0;;;;;06.12.2012
2012342;2012;12;7;3.54;6.3;0.0;6.4;0.2;;;;;07.12.2012
2012343;2012;12;8;1.50;4.5;2.8;0.0;0.2;;;;;08.12.2012
2012344;2012;12;9;1.54;5.4;0.6;1.6;0.2;;;;;09.12.2012
2012345;2012;12;10;4.80;7.2;2.6;0.0;0.0;;;;;10.12.2012
2012346;2012;12;11;5.14;4.4;0.0;0.0;0.0;;;;;11.12.2012
2012347;2012;12;12;6.60;0.6;-4.3;0.0;0.0;;;;;12.12.2012
2012348;2012;12;13;1.54;5.8;-3.3;0.4;0.2;;;;;13.12.2012
2012349;2012;12;14;0.78;11.3;2.0;15.0;0.0;;;;;14.12.2012
2012350;2012;12;15;3.47;11.4;6.8;4.2;0.5;;;;;15.12.2012
2012351;2012;12;16;2.80;10.5;6.9;14.0;0.4;;;;;16.12.2012
2012352;2012;12;17;2.76;10.0;5.7;0.0;0.5;;;;;17.12.2012
2012353;2012;12;18;3.70;9.6;4.2;0.0;0.0;;;;;18.12.2012
2012354;2012;12;19;1.59;7.4;2.4;12.7;0.0;;;;;19.12.2012
2012355;2012;12;20;1.11;10.2;6.0;5.7;0.2;;;;;20.12.2012
2012356;2012;12;21;2.36;9.4;5.1;3.4;0.1;;;;;21.12.2012
2012357;2012;12;22;0.78;13.7;4.9;7.4;0.0;;;;;22.12.2012
2012358;2012;12;23;2.70;14.1;11.3;0.2;0.7;;;;;23.12.2012
2012359;2012;12;24;3.30;12.7;4.8;2.6;0.1;;;;;24.12.2012
2012360;2012;12;25;3.70;11.7;8.2;0.4;0.6;;;;;25.12.2012
2012361;2012;12;26;3.60;10.9;5.4;5.6;0.1;;;;;26.12.2012
2012362;2012;12;27;3.87;11.6;8.5;4.4;0.8;;;;;27.12.2012
2012363;2012;12;28;1.54;11.1;6.4;1.2;0.1;;;;;28.12.2012
2012364;2012;12;29;4.79;12.5;5.2;0.8;0.1;;;;;29.12.2012
2012365;2012;12;30;4.15;10.4;5.5;0.0;0.3;;;;;30.12.2012
2012366;2012;12;31;3.04;10.7;6.0;7.4;0.3;;;;;31.12.2012
2013001;2013;1;1;3.38;9.3;4.7;0.4;0.2;;;;;01.01.2013
2013002;2013;1;2;4.56;8.2;0.9;1.0;0.0;;;;;02.01.2013
2013003;2013;1;3;1.27;9.7;6.3;0.8;0.0;;;;;03.01.2013
2013004;2013;1;4;0.87;8.7;8.0;0.0;0.0;;;;;04.01.2013
2013005;2013;1;5;1.43;8.8;7.0;0.0;0.2;;;;;05.01.2013
2013006;2013;1;6;0.93;6.6;5.8;0.0;0.0;;;;;06.01.2013
2013007;2013;1;7;1.10;5.5;4.8;0.0;0.0;;;;;07.01.2013
2013008;2013;1;8;0.90;3.5;2.8;0.2;0.0;;;;;08.01.2013
2013009;2013;1;9;1.50;5.0;2.5;2.8;0.2;;;;;09.01.2013
2013010;2013;1;10;1.18;9.0;3.5;8.6;0.0;;;;;10.01.2013
2013011;2013;1;11;3.24;9.5;3.8;0.4;0.2;;;;;11.01.2013
2013012;2013;1;12;1.54;6.5;3.0;0.6;0.1;;;;;12.01.2013
2013013;2013;1;13;1.28;4.8;1.5;3.2;0.1;;;;;13.01.2013
2013014;2013;1;14;2.18;2.9;-1.9;2.8;0.3;;;;;14.01.2013
2013015;2013;1;15;3.78;4.5;0.9;0.2;0.3;;;;;15.01.2013
2013016;2013;1;16;6.94;0.8;-2.3;0.0;0.0;;;;;16.01.2013
2013017;2013;1;17;5.92;-1.5;-5.4;0.0;0.0;;;;;17.01.2013
2013018;2013;1;18;1.65;-1.1;-6.3;1.0;0.1;;;;;18.01.2013
2013019;2013;1;19;2.16;-0.6;-2.0;3.4;0.1;;;;;19.01.2013
2013020;2013;1;20;3.88;0.1;-3.4;5.0;0.0;;;;;20.01.2013
2013021;2013;1;21;3.68;1.7;-1.4;1.8;0.0;;;;;21.01.2013
2013022;2013;1;22;3.79;3.3;0.0;2.2;0.0;;;;;22.01.2013
2013023;2013;1;23;2.94;3.2;1.1;0.0;0.1;;;;;23.01.2013
2013024;2013;1;24;1.81;2.4;0.7;0.0;0.1;;;;;24.01.2013
2013025;2013;1;25;2.06;-0.3;-2.7;0.0;0.1;;;;;25.01.2013
2013026;2013;1;26;2.89;4.3;-2.2;0.6;0.1;;;;;26.01.2013
2013027;2013;1;27;3.00;9.5;0.8;4.4;0.2;;;;;27.01.2013
2013028;2013;1;28;6.96;10.0;0.6;0.0;0.0;;;;;28.01.2013
2013029;2013;1;29;1.63;12.1;7.8;1.8;0.4;;;;;29.01.2013
2013030;2013;1;30;2.64;13.3;9.2;5.0;0.9;;;;;30.01.2013
2013031;2013;1;31;3.24;11.6;4.3;1.4;0.3;;;;;31.01.2013
2013032;2013;2;1;1.44;12.3;7.0;17.8;0.5;;;;;01.02.2013
2013033;2013;2;2;5.79;6.6;2.5;0.6;0.5;;;;;02.02.2013
2013034;2013;2;3;3.34;8.4;-0.2;0.8;0.7;;;;;03.02.2013
2013035;2013;2;4;3.13;11.0;4.0;0.6;0.2;;;;;04.02.2013
2013036;2013;2;5;3.74;7.0;1.7;4.6;0.6;;;;;05.02.2013
2013037;2013;2;6;6.38;7.3;1.2;0.4;0.6;;;;;06.02.2013
2013038;2013;2;7;4.23;5.2;0.6;1.6;0.6;;;;;07.02.2013
2013039;2013;2;8;6.59;5.5;0.7;0.4;0.4;;;;;08.02.2013
2013040;2013;2;9;3.29;3.7;-0.3;0.2;0.4;;;;;09.02.2013
2013041;2013;2;10;1.64;7.1;0.0;19.0;0.3;;;;;10.02.2013
2013042;2013;2;11;7.73;8.9;3.5;0.0;0.6;;;;;11.02.2013
2013043;2013;2;12;1.61;3.5;1.1;0.2;0.1;;;;;12.02.2013
2013044;2013;2;13;4.83;1.5;-0.4;0.0;0.4;;;;;13.02.2013
2013045;2013;2;14;3.08;10.3;-0.7;2.4;0.7;;;;;14.02.2013
2013046;2013;2;15;10.09;10.2;1.9;0.0;0.5;;;;;15.02.2013
2013047;2013;2;16;5.48;6.7;-0.7;0.0;0.3;;;;;16.02.2013
2013048;2013;2;17;8.26;6.3;-0.3;0.0;0.4;;;;;17.02.2013
2013049;2013;2;18;11.99;8.5;-1.4;0.0;0.5;;;;;18.02.2013
2013050;2013;2;19;11.85;9.0;-2.5;0.0;0.5;;;;;19.02.2013
2013051;2013;2;20;10.64;7.8;-0.7;0.2;0.7;;;;;20.02.2013
2013052;2013;2;21;10.09;2.8;-3.0;0.0;0.9;;;;;21.02.2013
2013053;2013;2;22;10.16;1.5;-3.8;0.0;0.9;;;;;22.02.2013
2013054;2013;2;23;5.33;-1.1;-5.0;0.0;0.6;;;;;23.02.2013
2013055;2013;2;24;3.82;1.3;-2.6;1.8;0.5;;;;;24.02.2013
2013056;2013;2;25;4.52;1.6;-0.7;3.0;0.4;;;;;25.02.2013
2013057;2013;2;26;6.07;2.9;0.0;0.0;0.5;;;;;26.02.2013
2013058;2013;2;27;1.09;3.7;0.5;0.2;0.0;;;;;27.02.2013
2013059;2013;2;28;2.34;3.2;1.7;0.0;0.3;;;;;28.02.2013
2013060;2013;3;1;3.35;4.0;0.8;0.0;0.5;;;;;01.03.2013
2013061;2013;3;2;3.12;2.5;0.8;0.0;0.6;;;;;02.03.2013
2013062;2013;3;3;12.15;8.3;0.2;0.0;1.1;;;;;03.03.2013
2013063;2013;3;4;13.27;16.6;-1.6;0.0;1.4;;;;;04.03.2013
2013064;2013;3;5;5.84;14.9;1.9;0.0;1.3;;;;;05.03.2013
2013065;2013;3;6;3.87;12.3;8.6;1.4;1.0;;;;;06.03.2013
2013066;2013;3;7;7.09;16.2;8.6;4.6;1.2;;;;;07.03.2013
2013067;2013;3;8;5.46;14.8;10.1;2.4;1.4;;;;;08.03.2013
2013068;2013;3;9;9.82;15.7;6.7;0.2;1.2;;;;;09.03.2013
2013069;2013;3;10;10.51;11.9;2.6;5.4;0.9;;;;;10.03.2013
2013070;2013;3;11;5.02;5.5;3.2;12.2;0.0;;;;;11.03.2013
2013071;2013;3;12;2.76;-0.2;-2.0;0.0;0.2;;;;;12.03.2013
2013072;2013;3;13;9.29;3.0;-6.0;0.2;0.7;;;;;13.03.2013
2013073;2013;3;14;13.09;5.4;-1.2;0.0;1.2;;;;;14.03.2013
2013074;2013;3;15;14.81;7.3;-3.5;0.0;1.3;;;;;15.03.2013
2013075;2013;3;16;8.01;10.0;0.4;4.8;1.6;;;;;16.03.2013
2013076;2013;3;17;8.71;9.7;3.3;6.6;1.3;;;;;17.03.2013
2013077;2013;3;18;7.30;8.9;0.4;2.4;1.1;;;;;18.03.2013
2013078;2013;3;19;7.71;9.5;2.5;6.4;1.2;;;;;19.03.2013
2013079;2013;3;20;10.97;9.3;3.7;0.8;1.4;;;;;20.03.2013
2013080;2013;3;21;8.05;10.8;0.8;1.6;0.9;;;;;21.03.2013
2013081;2013;3;22;11.99;15.8;4.5;0.0;1.8;;;;;22.03.2013
2013082;2013;3;23;5.92;12.7;5.9;0.4;0.9;;;;;23.03.2013
2013083;2013;3;24;5.34;8.2;4.6;0.0;1.0;;;;;24.03.2013
2013084;2013;3;25;13.38;8.0;2.5;0.0;1.7;;;;;25.03.2013
2013085;2013;3;26;15.12;7.1;1.1;0.0;1.7;;;;;26.03.2013
2013086;2013;3;27;15.97;7.4;-0.8;0.0;1.6;;;;;27.03.2013
2013087;2013;3;28;8.79;6.1;1.7;0.0;1.4;;;;;28.03.2013
2013088;2013;3;29;8.38;6.5;-2.6;0.0;1.1;;;;;29.03.2013
2013089;2013;3;30;4.92;3.8;1.3;0.2;1.1;;;;;30.03.2013
2013090;2013;3;31;18.95;7.5;-2.4;0.0;1.9;;;;;31.03.2013
2013091;2013;4;1;19.59;9.7;-2.4;0.2;2.3;;;;;01.04.2013
2013092;2013;4;2;20.14;10.6;-0.8;0.0;2.5;;;;;02.04.2013
2013093;2013;4;3;17.44;10.3;-3.5;0.0;2.0;;;;;03.04.2013
2013094;2013;4;4;5.60;6.6;-0.3;8.4;1.0;;;;;04.04.2013
2013095;2013;4;5;3.26;4.0;0.5;7.6;0.3;;;;;05.04.2013
2013096;2013;4;6;6.67;6.8;1.7;0.0;1.1;;;;;06.04.2013
2013097;2013;4;7;17.04;9.5;-0.5;0.0;1.8;;;;;07.04.2013
2013098;2013;4;8;7.53;10.4;2.9;7.6;1.2;;;;;08.04.2013
2013099;2013;4;9;9.04;11.5;5.1;12.0;1.5;;;;;09.04.2013
2013100;2013;4;10;8.98;12.6;7.2;14.0;1.6;;;;;10.04.2013
2013101;2013;4;11;5.05;13.5;10.2;4.0;1.3;;;;;11.04.2013
2013102;2013;4;12;12.92;14.0;8.0;2.2;2.7;;;;;12.04.2013
2013103;2013;4;13;8.07;15.5;5.5;0.2;1.5;;;;;13.04.2013
2013104;2013;4;14;21.65;25.4;8.5;0.0;4.1;;;;;14.04.2013
2013105;2013;4;15;14.89;20.1;10.0;1.0;2.5;;;;;15.04.2013
2013106;2013;4;16;12.99;17.6;8.9;0.0;2.4;;;;;16.04.2013
2013107;2013;4;17;22.03;25.1;8.7;0.0;4.0;;;;;17.04.2013
2013108;2013;4;18;17.97;17.1;11.1;0.0;4.2;;;;;18.04.2013
2013109;2013;4;19;18.66;14.4;2.6;0.2;2.8;;;;;19.04.2013
2013110;2013;4;20;15.84;14.0;3.2;0.0;2.7;;;;;20.04.2013
2013111;2013;4;21;23.26;15.7;2.4;0.0;3.3;;;;;21.04.2013
2013112;2013;4;22;17.22;15.2;3.4;0.0;2.6;;;;;22.04.2013
2013113;2013;4;23;19.00;18.3;3.1;0.0;2.7;;;;;23.04.2013
2013114;2013;4;24;24.04;22.7;5.2;0.0;3.5;;;;;24.04.2013
2013115;2013;4;25;23.77;26.2;6.6;0.0;3.8;;;;;25.04.2013
2013116;2013;4;26;4.88;16.6;8.2;0.0;1.7;;;;;26.04.2013
2013117;2013;4;27;10.87;11.0;2.0;0.0;1.9;;;;;27.04.2013
2013118;2013;4;28;15.02;12.1;3.9;0.0;2.4;;;;;28.04.2013
2013119;2013;4;29;22.61;15.6;0.5;0.0;3.0;;;;;29.04.2013
2013120;2013;4;30;5.68;10.7;7.2;10.8;1.5;;;;;30.04.2013
2013121;2013;5;1;3.16;11.5;8.0;10.4;0.7;;;;;01.05.2013
2013122;2013;5;2;18.98;16.8;3.7;0.0;2.5;;;;;02.05.2013
2013123;2013;5;3;14.47;16.9;6.1;0.0;2.6;;;;;03.05.2013
2013124;2013;5;4;24.17;18.1;2.8;0.0;3.2;;;;;04.05.2013
2013125;2013;5;5;19.75;18.3;7.9;0.0;3.2;;;;;05.05.2013
2013126;2013;5;6;23.74;21.2;8.5;0.0;3.9;;;;;06.05.2013
2013127;2013;5;7;24.46;22.3;8.0;0.8;3.9;;;;;07.05.2013
2013128;2013;5;8;14.65;19.9;10.9;1.8;2.9;;;;;08.05.2013
2013129;2013;5;9;17.76;16.0;8.8;0.0;3.4;;;;;09.05.2013
2013130;2013;5;10;8.58;13.8;6.3;0.0;1.8;;;;;10.05.2013
2013131;2013;5;11;17.30;16.7;9.3;1.0;3.6;;;;;11.05.2013
2013132;2013;5;12;21.22;15.7;6.3;0.0;3.6;;;;;12.05.2013
2013133;2013;5;13;9.11;14.8;10.3;0.0;2.3;;;;;13.05.2013
2013134;2013;5;14;11.80;15.6;9.7;0.2;2.7;;;;;14.05.2013
2013135;2013;5;15;17.45;15.5;7.0;0.0;3.2;;;;;15.05.2013
2013136;2013;5;16;20.67;16.8;7.6;0.0;3.5;;;;;16.05.2013
2013137;2013;5;17;16.00;17.0;3.8;5.4;2.6;;;;;17.05.2013
2013138;2013;5;18;7.87;13.1;6.8;9.4;1.5;;;;;18.05.2013
2013139;2013;5;19;11.91;14.0;5.7;6.8;1.8;;;;;19.05.2013
2013140;2013;5;20;5.57;12.7;9.7;20.6;1.2;;;;;20.05.2013
2013141;2013;5;21;4.69;14.4;9.8;0.2;0.9;;;;;21.05.2013
2013142;2013;5;22;15.39;16.2;7.1;0.0;2.5;;;;;22.05.2013
2013143;2013;5;23;16.95;13.3;6.7;0.8;3.2;;;;;23.05.2013
2013144;2013;5;24;12.38;9.4;2.5;10.4;1.7;;;;;24.05.2013
2013145;2013;5;25;15.93;14.2;3.7;0.6;2.6;;;;;25.05.2013
2013146;2013;5;26;23.23;17.5;1.8;0.0;3.3;;;;;26.05.2013
2013147;2013;5;27;24.61;18.9;5.0;1.4;3.7;;;;;27.05.2013
2013148;2013;5;28;15.32;14.9;9.8;4.8;3.0;;;;;28.05.2013
2013149;2013;5;29;15.55;15.9;5.5;1.4;2.6;;;;;29.05.2013
2013150;2013;5;30;9.90;15.3;8.7;4.0;1.9;;;;;30.05.2013
2013151;2013;5;31;12.06;16.7;8.4;0.2;2.3;;;;;31.05.2013
2013152;2013;6;1;23.34;21.3;8.3;0.0;4.2;;;;;01.06.2013
2013153;2013;6;2;21.58;18.2;7.8;0.0;3.8;;;;;02.06.2013
2013154;2013;6;3;26.64;17.7;6.7;0.0;4.3;;;;;03.06.2013
2013155;2013;6;4;28.12;19.4;6.9;0.0;4.6;;;;;04.06.2013
2013156;2013;6;5;27.46;24.3;8.1;0.0;4.8;;;;;05.06.2013
2013157;2013;6;6;22.37;27.0;12.9;1.2;4.7;;;;;06.06.2013
2013158;2013;6;7;25.18;27.2;13.2;0.0;5.2;;;;;07.06.2013
2013159;2013;6;8;14.89;24.8;14.6;31.2;3.6;;;;;08.06.2013
2013160;2013;6;9;15.73;18.2;13.3;0.6;2.9;;;;;09.06.2013
2013161;2013;6;10;17.57;20.8;11.9;0.2;3.4;;;;;10.06.2013
2013162;2013;6;11;10.98;18.7;10.8;0.4;2.0;;;;;11.06.2013
2013163;2013;6;12;9.76;21.3;14.5;0.0;2.3;;;;;12.06.2013
2013164;2013;6;13;7.59;16.1;12.5;8.2;1.7;;;;;13.06.2013
2013165;2013;6;14;18.95;19.4;8.0;0.2;3.1;;;;;14.06.2013
2013166;2013;6;15;20.77;18.9;9.9;0.0;3.8;;;;;15.06.2013
2013167;2013;6;16;25.75;23.6;8.2;0.2;4.3;;;;;16.06.2013
2013168;2013;6;17;11.60;26.2;15.2;7.8;3.1;;;;;17.06.2013
2013169;2013;6;18;19.80;24.4;16.1;0.6;3.9;;;;;18.06.2013
2013170;2013;6;19;11.82;24.3;16.1;18.6;2.8;;;;;19.06.2013
2013171;2013;6;20;19.59;20.2;13.8;0.2;3.6;;;;;20.06.2013
2013172;2013;6;21;14.90;19.1;12.5;0.2;3.0;;;;;21.06.2013
2013173;2013;6;22;10.64;17.4;12.8;0.0;2.6;;;;;22.06.2013
2013174;2013;6;23;15.79;17.2;11.9;3.8;3.5;;;;;23.06.2013
2013175;2013;6;24;19.80;18.5;10.1;0.0;3.8;;;;;24.06.2013
2013176;2013;6;25;22.40;19.0;7.5;0.0;3.7;;;;;25.06.2013
2013177;2013;6;26;21.80;20.0;7.6;0.0;3.8;;;;;26.06.2013
2013178;2013;6;27;17.89;20.7;10.2;5.0;3.4;;;;;27.06.2013
2013179;2013;6;28;6.63;18.2;11.7;0.6;1.5;;;;;28.06.2013
2013180;2013;6;29;14.95;21.6;13.4;0.0;3.5;;;;;29.06.2013
2013181;2013;6;30;28.88;24.2;8.2;0.0;4.7;;;;;30.06.2013
2013182;2013;7;1;21.46;25.1;10.8;0.0;3.9;;;;;01.07.2013
2013183;2013;7;2;17.49;25.1;12.2;1.8;3.6;;;;;02.07.2013
2013184;2013;7;3;9.29;19.7;14.8;0.2;2.5;;;;;03.07.2013
2013185;2013;7;4;14.34;21.3;9.4;0.0;2.5;;;;;04.07.2013
2013186;2013;7;5;24.65;25.1;11.6;0.0;4.5;;;;;05.07.2013
2013187;2013;7;6;26.30;27.4;13.8;0.0;5.2;;;;;06.07.2013
2013188;2013;7;7;26.95;28.7;16.0;0.0;5.8;;;;;07.07.2013
2013189;2013;7;8;27.77;28.3;15.9;0.0;6.0;;;;;08.07.2013
2013190;2013;7;9;26.81;29.1;15.7;0.0;5.9;;;;;09.07.2013
2013191;2013;7;10;26.65;28.2;15.3;0.0;5.8;;;;;10.07.2013
2013192;2013;7;11;25.77;22.8;12.4;0.0;5.0;;;;;11.07.2013
2013193;2013;7;12;27.39;25.4;11.1;0.0;5.2;;;;;12.07.2013
2013194;2013;7;13;25.70;25.5;11.7;0.0;5.0;;;;;13.07.2013
2013195;2013;7;14;27.20;28.4;13.1;0.0;5.5;;;;;14.07.2013
2013196;2013;7;15;25.54;29.6;14.5;0.0;5.2;;;;;15.07.2013
2013197;2013;7;16;20.92;28.7;18.2;0.0;5.0;;;;;16.07.2013
2013198;2013;7;17;24.26;29.9;14.6;0.8;5.3;;;;;17.07.2013
2013199;2013;7;18;23.19;30.0;15.8;0.0;5.4;;;;;18.07.2013
2013200;2013;7;19;16.12;30.3;18.4;1.0;4.4;;;;;19.07.2013
2013201;2013;7;20;19.78;31.3;17.6;0.0;5.0;;;;;20.07.2013
2013202;2013;7;21;24.40;33.1;17.8;0.0;5.7;;;;;21.07.2013
2013203;2013;7;22;20.52;34.2;16.6;4.4;5.0;;;;;22.07.2013
2013204;2013;7;23;18.74;28.9;20.0;0.4;4.9;;;;;23.07.2013
2013205;2013;7;24;19.65;29.2;17.0;0.0;4.5;;;;;24.07.2013
2013206;2013;7;25;18.01;29.2;15.8;45.4;4.3;;;;;25.07.2013
2013207;2013;7;26;19.25;29.1;18.9;20.0;4.5;;;;;26.07.2013
2013208;2013;7;27;16.98;29.4;17.7;0.4;4.4;;;;;27.07.2013
2013209;2013;7;28;20.76;26.1;15.1;0.2;4.4;;;;;28.07.2013
2013210;2013;7;29;22.16;25.8;14.2;0.0;5.1;;;;;29.07.2013
2013211;2013;7;30;15.37;24.8;14.8;0.2;4.0;;;;;30.07.2013
2013212;2013;7;31;21.04;28.1;18.0;0.0;4.9;;;;;31.07.2013
2013213;2013;8;1;25.89;34.7;17.1;0.0;6.3;;;;;01.08.2013
2013214;2013;8;2;23.95;31.3;17.9;1.4;6.1;;;;;02.08.2013
2013215;2013;8;3;22.44;25.7;15.7;0.0;5.0;;;;;03.08.2013
2013216;2013;8;4;25.24;26.7;12.1;0.0;4.9;;;;;04.08.2013
2013217;2013;8;5;19.78;28.4;12.5;0.0;4.5;;;;;05.08.2013
2013218;2013;8;6;16.92;24.5;12.1;8.8;3.3;;;;;06.08.2013
2013219;2013;8;7;13.71;23.3;15.3;2.2;3.0;;;;;07.08.2013
