*WEATHER;DATA;:;;;;;;;;;;;Latitude = 48.325278 § Longitude = 2.380556 § Altitude = 109
2012291;2012;10;17;3.43;16.3;7.1;3.0;0.5;;;;;17.10.2012
2012292;2012;10;18;4.31;19.9;12.7;0.0;1.2;;;;;18.10.2012
2012293;2012;10;19;2.84;18.5;13.9;2.0;0.9;;;;;19.10.2012
2012294;2012;10;20;1.25;15.2;13.5;7.2;0.1;;;;;20.10.2012
2012295;2012;10;21;7.53;23.4;14.0;0.2;1.2;;;;;21.10.2012
2012296;2012;10;22;9.47;21.5;12.0;0.0;0.9;;;;;22.10.2012
2012297;2012;10;23;6.04;19.1;12.6;0.2;1.1;;;;;23.10.2012
2012298;2012;10;24;4.96;13.3;7.9;0.2;0.7;;;;;24.10.2012
2012299;2012;10;25;2.73;10.9;6.2;0.0;0.2;;;;;25.10.2012
2012300;2012;10;26;1.56;11.7;8.0;0.2;0.6;;;;;26.10.2012
2012301;2012;10;27;8.83;8.2;1.5;0.0;1.1;;;;;27.10.2012
2012302;2012;10;28;9.71;9.4;-0.3;1.0;0.5;;;;;28.10.2012
2012303;2012;10;29;5.96;10.4;3.3;0.0;0.6;;;;;29.10.2012
2012304;2012;10;30;8.65;12.7;2.4;0.0;0.6;;;;;30.10.2012
2012305;2012;10;31;8.61;13.6;-1.4;0.2;0.4;;;;;31.10.2012
2012306;2012;11;1;5.22;11.6;6.3;4.6;1.1;;;;;01.11.2012
2012307;2012;11;2;3.07;11.6;4.1;7.0;0.7;;;;;02.11.2012
2012308;2012;11;3;3.71;12.6;7.4;1.6;0.8;;;;;03.11.2012
2012309;2012;11;4;4.16;11.5;5.8;0.6;0.7;;;;;04.11.2012
2012310;2012;11;5;5.01;11.0;5.1;1.2;0.6;;;;;05.11.2012
2012311;2012;11;6;8.00;10.8;3.0;0.0;0.2;;;;;06.11.2012
2012312;2012;11;7;2.76;11.1;3.6;0.0;0.4;;;;;07.11.2012
2012313;2012;11;8;4.60;10.1;1.2;0.2;0.2;;;;;08.11.2012
2012314;2012;11;9;4.16;11.8;-0.5;4.8;0.1;;;;;09.11.2012
2012315;2012;11;10;2.94;14.1;8.5;2.4;0.6;;;;;10.11.2012
2012316;2012;11;11;2.30;7.0;4.7;0.0;0.2;;;;;11.11.2012
2012317;2012;11;12;2.21;7.3;4.5;0.0;0.3;;;;;12.11.2012
2012318;2012;11;13;2.80;8.1;3.3;0.2;0.3;;;;;13.11.2012
2012319;2012;11;14;1.31;4.2;1.1;0.0;0.0;;;;;14.11.2012
2012320;2012;11;15;3.16;6.4;3.8;0.0;0.3;;;;;15.11.2012
2012321;2012;11;16;2.96;7.0;1.7;0.0;0.1;;;;;16.11.2012
2012322;2012;11;17;3.69;10.8;4.7;0.2;0.0;;;;;17.11.2012
2012323;2012;11;18;0.94;8.9;6.4;3.4;0.0;;;;;18.11.2012
2012324;2012;11;19;2.82;11.9;7.7;0.2;0.2;;;;;19.11.2012
2012325;2012;11;20;4.04;9.9;5.7;0.0;0.0;;;;;20.11.2012
2012326;2012;11;21;2.16;12.1;5.0;1.2;0.6;;;;;21.11.2012
2012327;2012;11;22;2.90;8.5;3.2;0.2;0.1;;;;;22.11.2012
2012328;2012;11;23;1.55;10.7;4.4;0.8;0.3;;;;;23.11.2012
2012329;2012;11;24;1.53;14.3;5.5;0.0;0.7;;;;;24.11.2012
2012330;2012;11;25;3.54;11.2;6.7;0.0;0.6;;;;;25.11.2012
2012331;2012;11;26;2.46;11.8;5.3;1.8;0.5;;;;;26.11.2012
2012332;2012;11;27;1.60;8.2;6.1;0.4;0.4;;;;;27.11.2012
2012333;2012;11;28;1.87;7.8;3.9;0.2;0.3;;;;;28.11.2012
2012334;2012;11;29;3.04;7.0;4.4;0.4;0.4;;;;;29.11.2012
2012335;2012;11;30;2.16;3.2;-0.5;0.0;0.0;;;;;30.11.2012
2012336;2012;12;1;1.61;3.0;-0.6;0.6;0.0;;;;;01.12.2012
2012337;2012;12;2;4.03;5.6;0.6;0.4;0.1;;;;;02.12.2012
2012338;2012;12;3;1.08;10.5;-1.9;5.2;0.0;;;;;03.12.2012
2012339;2012;12;4;2.68;7.2;4.0;3.0;0.5;;;;;04.12.2012
2012340;2012;12;5;1.14;4.1;1.2;1.8;0.1;;;;;05.12.2012
2012341;2012;12;6;3.86;3.2;-0.9;0.2;0.0;;;;;06.12.2012
2012342;2012;12;7;2.66;4.1;-0.1;6.4;0.0;;;;;07.12.2012
2012343;2012;12;8;1.12;3.6;0.7;0.0;0.1;;;;;08.12.2012
2012344;2012;12;9;2.34;5.6;-2.6;2.6;0.0;;;;;09.12.2012
2012345;2012;12;10;3.06;6.2;2.3;0.0;0.1;;;;;10.12.2012
2012346;2012;12;11;4.58;3.5;-0.7;0.0;0.0;;;;;11.12.2012
2012347;2012;12;12;6.35;0.7;-6.4;0.0;0.0;;;;;12.12.2012
2012348;2012;12;13;1.10;5.0;-4.1;0.4;0.1;;;;;13.12.2012
2012349;2012;12;14;0.54;11.3;2.4;8.0;0.0;;;;;14.12.2012
2012350;2012;12;15;3.81;11.1;7.0;0.0;0.3;;;;;15.12.2012
2012351;2012;12;16;2.26;10.2;6.9;2.6;0.5;;;;;16.12.2012
2012352;2012;12;17;2.81;9.7;5.6;2.2;0.4;;;;;17.12.2012
2012353;2012;12;18;2.16;8.6;4.8;0.0;0.4;;;;;18.12.2012
2012354;2012;12;19;1.84;7.1;2.3;8.6;0.1;;;;;19.12.2012
2012355;2012;12;20;0.99;9.7;5.1;6.4;0.1;;;;;20.12.2012
2012356;2012;12;21;1.30;8.8;5.8;0.4;0.2;;;;;21.12.2012
2012357;2012;12;22;0.50;13.1;4.6;12.0;0.0;;;;;22.12.2012
2012358;2012;12;23;1.98;13.9;12.0;0.0;0.9;;;;;23.12.2012
2012359;2012;12;24;3.25;13.5;5.7;1.8;0.2;;;;;24.12.2012
2012360;2012;12;25;2.96;11.4;8.5;0.6;0.8;;;;;25.12.2012
2012361;2012;12;26;3.96;10.8;5.6;1.2;0.1;;;;;26.12.2012
2012362;2012;12;27;3.38;11.7;8.5;6.2;1.0;;;;;27.12.2012
2012363;2012;12;28;1.00;10.7;6.0;0.4;0.0;;;;;28.12.2012
2012364;2012;12;29;4.85;13.0;6.2;0.2;0.3;;;;;29.12.2012
2012365;2012;12;30;4.40;9.8;5.5;0.0;0.2;;;;;30.12.2012
2012366;2012;12;31;2.57;10.7;5.7;7.0;0.5;;;;;31.12.2012
2013001;2013;1;1;3.08;9.1;4.0;1.0;0.1;;;;;01.01.2013
2013002;2013;1;2;4.21;7.7;1.4;1.8;0.0;;;;;02.01.2013
2013003;2013;1;3;1.03;9.5;6.3;0.2;0.0;;;;;03.01.2013
2013004;2013;1;4;1.25;9.0;8.1;0.0;0.1;;;;;04.01.2013
2013005;2013;1;5;0.92;8.9;7.6;0.2;0.1;;;;;05.01.2013
2013006;2013;1;6;0.61;6.7;6.3;0.0;0.0;;;;;06.01.2013
2013007;2013;1;7;2.67;8.3;4.6;0.0;0.1;;;;;07.01.2013
2013008;2013;1;8;0.76;3.7;2.8;0.2;0.0;;;;;08.01.2013
2013009;2013;1;9;1.19;4.2;2.4;1.8;0.1;;;;;09.01.2013
2013010;2013;1;10;1.32;8.8;3.3;7.6;0.0;;;;;10.01.2013
2013011;2013;1;11;3.99;6.3;4.2;1.6;0.1;;;;;11.01.2013
2013012;2013;1;12;1.96;5.1;0.4;8.6;0.0;;;;;12.01.2013
2013013;2013;1;13;1.46;4.7;3.0;1.0;0.2;;;;;13.01.2013
2013014;2013;1;14;3.97;2.3;-2.7;2.4;0.2;;;;;14.01.2013
2013015;2013;1;15;2.19;2.9;0.3;0.2;0.3;;;;;15.01.2013
2013016;2013;1;16;7.67;-0.4;-3.1;0.4;0.0;;;;;16.01.2013
2013017;2013;1;17;5.82;-1.4;-6.9;0.0;0.0;;;;;17.01.2013
2013018;2013;1;18;1.76;-1.7;-7.7;1.2;0.0;;;;;18.01.2013
2013019;2013;1;19;2.37;-0.9;-2.7;1.6;0.1;;;;;19.01.2013
2013020;2013;1;20;2.71;0.1;-3.5;5.0;0.1;;;;;20.01.2013
2013021;2013;1;21;2.35;1.4;-1.2;1.6;0.0;;;;;21.01.2013
2013022;2013;1;22;2.64;2.7;-0.8;5.4;0.0;;;;;22.01.2013
2013023;2013;1;23;2.47;2.3;0.8;0.0;0.1;;;;;23.01.2013
2013024;2013;1;24;1.50;1.7;-0.3;0.0;0.1;;;;;24.01.2013
2013025;2013;1;25;1.63;-2.0;-4.0;0.0;0.1;;;;;25.01.2013
2013026;2013;1;26;1.67;3.6;-3.4;0.0;0.1;;;;;26.01.2013
2013027;2013;1;27;2.16;8.3;1.2;4.6;0.3;;;;;27.01.2013
2013028;2013;1;28;6.80;10.3;2.1;0.0;0.2;;;;;28.01.2013
2013029;2013;1;29;1.87;12.7;7.3;0.8;0.6;;;;;29.01.2013
2013030;2013;1;30;1.86;13.2;9.7;4.2;1.1;;;;;30.01.2013
2013031;2013;1;31;3.04;10.8;3.4;2.6;0.2;;;;;31.01.2013
2013032;2013;2;1;1.06;12.1;6.7;13.8;0.5;;;;;01.02.2013
2013033;2013;2;2;4.20;5.9;1.1;1.6;0.4;;;;;02.02.2013
2013034;2013;2;3;4.47;7.9;-0.1;1.0;0.7;;;;;03.02.2013
2013035;2013;2;4;3.39;12.0;3.1;0.2;0.3;;;;;04.02.2013
2013036;2013;2;5;3.16;5.9;1.1;6.6;0.5;;;;;05.02.2013
2013037;2013;2;6;6.48;6.8;1.1;2.4;0.7;;;;;06.02.2013
2013038;2013;2;7;4.04;5.3;1.3;0.8;0.7;;;;;07.02.2013
2013039;2013;2;8;6.17;5.1;-0.6;0.0;0.3;;;;;08.02.2013
2013040;2013;2;9;3.05;3.1;-0.4;1.8;0.3;;;;;09.02.2013
2013041;2013;2;10;3.24;5.7;-1.2;12.6;0.5;;;;;10.02.2013
2013042;2013;2;11;6.21;8.3;1.6;1.2;0.4;;;;;11.02.2013
2013043;2013;2;12;1.71;2.7;1.2;0.4;0.2;;;;;12.02.2013
2013044;2013;2;13;4.13;1.1;-1.2;0.0;0.6;;;;;13.02.2013
2013045;2013;2;14;1.89;7.2;-1.5;5.6;0.3;;;;;14.02.2013
2013046;2013;2;15;6.40;9.7;2.6;0.0;0.6;;;;;15.02.2013
2013047;2013;2;16;9.44;11.0;-0.5;0.2;0.5;;;;;16.02.2013
2013048;2013;2;17;6.51;5.3;0.7;0.0;0.4;;;;;17.02.2013
2013049;2013;2;18;11.01;7.4;-1.1;0.0;0.6;;;;;18.02.2013
2013050;2013;2;19;11.47;8.9;-3.6;0.2;0.4;;;;;19.02.2013
2013051;2013;2;20;9.84;7.3;-1.0;0.2;0.9;;;;;20.02.2013
2013052;2013;2;21;8.18;2.3;-2.6;0.0;1.2;;;;;21.02.2013
2013053;2013;2;22;9.96;0.8;-3.6;0.0;1.1;;;;;22.02.2013
2013054;2013;2;23;4.17;-1.5;-4.8;0.0;0.6;;;;;23.02.2013
2013055;2013;2;24;3.63;0.3;-3.1;0.8;0.3;;;;;24.02.2013
2013056;2013;2;25;3.95;1.7;-0.9;5.4;0.4;;;;;25.02.2013
2013057;2013;2;26;5.75;3.1;-0.5;0.6;0.5;;;;;26.02.2013
2013058;2013;2;27;1.96;3.8;1.0;0.0;0.2;;;;;27.02.2013
2013059;2013;2;28;1.67;2.6;1.4;0.0;0.2;;;;;28.02.2013
2013060;2013;3;1;1.43;2.7;1.6;0.2;0.3;;;;;01.03.2013
2013061;2013;3;2;4.16;2.6;0.7;0.0;0.8;;;;;02.03.2013
2013062;2013;3;3;13.12;8.1;-0.3;0.0;1.1;;;;;03.03.2013
2013063;2013;3;4;12.46;14.2;-0.6;0.0;1.4;;;;;04.03.2013
2013064;2013;3;5;7.75;15.6;4.0;0.0;2.0;;;;;05.03.2013
2013065;2013;3;6;4.91;14.5;8.8;1.4;1.3;;;;;06.03.2013
2013066;2013;3;7;4.30;14.2;8.7;3.4;0.9;;;;;07.03.2013
2013067;2013;3;8;3.07;12.8;9.5;4.6;0.7;;;;;08.03.2013
2013068;2013;3;9;10.89;15.1;6.8;0.8;1.3;;;;;09.03.2013
2013069;2013;3;10;4.41;8.2;3.2;6.0;0.6;;;;;10.03.2013
2013070;2013;3;11;3.11;4.8;1.9;18.8;0.3;;;;;11.03.2013
2013071;2013;3;12;2.76;0.0;-2.4;0.6;0.2;;;;;12.03.2013
2013072;2013;3;13;11.56;2.3;-6.4;0.4;0.7;;;;;13.03.2013
2013073;2013;3;14;12.38;5.3;-0.8;0.0;1.3;;;;;14.03.2013
2013074;2013;3;15;15.81;7.3;-4.4;0.0;1.3;;;;;15.03.2013
2013075;2013;3;16;6.11;9.9;-0.1;1.8;1.7;;;;;16.03.2013
2013076;2013;3;17;5.14;7.9;4.6;2.2;1.1;;;;;17.03.2013
2013077;2013;3;18;9.75;8.5;-0.2;2.6;1.0;;;;;18.03.2013
2013078;2013;3;19;5.51;8.2;2.8;9.0;0.9;;;;;19.03.2013
2013079;2013;3;20;10.46;9.3;3.9;2.4;1.3;;;;;20.03.2013
2013080;2013;3;21;10.38;11.1;-0.7;0.0;1.0;;;;;21.03.2013
2013081;2013;3;22;11.81;13.4;3.7;0.0;1.9;;;;;22.03.2013
2013082;2013;3;23;6.69;11.7;5.7;0.0;1.2;;;;;23.03.2013
2013083;2013;3;24;10.51;9.0;3.9;0.0;1.6;;;;;24.03.2013
2013084;2013;3;25;12.49;7.9;2.2;0.0;2.0;;;;;25.03.2013
2013085;2013;3;26;12.33;5.8;1.1;0.0;1.8;;;;;26.03.2013
2013086;2013;3;27;12.48;6.3;-1.0;0.0;1.5;;;;;27.03.2013
2013087;2013;3;28;10.37;6.2;-2.3;0.0;1.3;;;;;28.03.2013
2013088;2013;3;29;13.36;6.8;-3.0;0.0;1.4;;;;;29.03.2013
2013089;2013;3;30;6.49;4.8;0.6;0.2;1.5;;;;;30.03.2013
2013090;2013;3;31;15.20;6.6;-2.7;0.0;1.8;;;;;31.03.2013
2013091;2013;4;1;19.36;9.3;-2.4;0.0;2.5;;;;;01.04.2013
2013092;2013;4;2;20.00;9.9;-1.1;0.0;2.8;;;;;02.04.2013
2013093;2013;4;3;17.17;9.4;-0.9;0.0;2.3;;;;;03.04.2013
2013094;2013;4;4;7.06;7.9;1.7;0.0;2.0;;;;;04.04.2013
2013095;2013;4;5;5.30;8.5;3.7;0.8;1.7;;;;;05.04.2013
2013096;2013;4;6;7.39;7.5;2.5;0.0;1.8;;;;;06.04.2013
2013097;2013;4;7;18.95;10.8;-0.5;0.0;2.3;;;;;07.04.2013
2013098;2013;4;8;10.09;10.3;4.1;3.4;1.7;;;;;08.04.2013
2013099;2013;4;9;8.51;11.9;5.5;11.2;1.6;;;;;09.04.2013
2013100;2013;4;10;10.30;13.0;7.2;8.6;1.9;;;;;10.04.2013
2013101;2013;4;11;6.29;13.0;9.8;9.2;1.3;;;;;11.04.2013
2013102;2013;4;12;12.99;14.5;7.5;3.6;2.7;;;;;12.04.2013
2013103;2013;4;13;9.26;14.7;6.1;0.6;1.6;;;;;13.04.2013
2013104;2013;4;14;21.38;25.2;9.7;0.0;4.3;;;;;14.04.2013
2013105;2013;4;15;12.41;19.1;10.7;1.2;2.2;;;;;15.04.2013
2013106;2013;4;16;15.88;17.4;9.2;0.0;2.7;;;;;16.04.2013
2013107;2013;4;17;21.27;25.1;10.1;0.0;4.2;;;;;17.04.2013
2013108;2013;4;18;18.25;16.6;11.8;0.0;4.1;;;;;18.04.2013
2013109;2013;4;19;16.72;13.1;4.0;2.2;2.4;;;;;19.04.2013
2013110;2013;4;20;18.98;13.3;4.7;0.0;3.3;;;;;20.04.2013
2013111;2013;4;21;22.76;15.5;2.3;0.0;3.1;;;;;21.04.2013
2013112;2013;4;22;19.86;14.7;1.9;0.0;2.7;;;;;22.04.2013
2013113;2013;4;23;19.27;17.9;3.3;0.0;2.7;;;;;23.04.2013
2013114;2013;4;24;23.51;21.9;5.1;0.0;3.4;;;;;24.04.2013
2013115;2013;4;25;23.78;25.2;6.2;0.0;3.7;;;;;25.04.2013
2013116;2013;4;26;4.69;16.8;7.4;0.2;1.5;;;;;26.04.2013
2013117;2013;4;27;13.21;11.0;3.9;0.0;2.4;;;;;27.04.2013
2013118;2013;4;28;12.28;11.8;4.9;0.0;2.3;;;;;28.04.2013
2013119;2013;4;29;21.83;15.2;0.3;0.0;2.9;;;;;29.04.2013
2013120;2013;4;30;5.48;11.0;7.1;5.6;1.7;;;;;30.04.2013
2013121;2013;5;1;6.56;14.1;7.8;11.0;1.4;;;;;01.05.2013
2013122;2013;5;2;16.47;17.3;5.8;0.4;2.4;;;;;02.05.2013
2013123;2013;5;3;11.39;15.7;7.0;0.8;2.0;;;;;03.05.2013
2013124;2013;5;4;22.15;17.2;4.3;0.0;3.0;;;;;04.05.2013
2013125;2013;5;5;16.82;19.2;9.9;0.2;3.0;;;;;05.05.2013
2013126;2013;5;6;23.23;19.2;7.1;0.0;3.6;;;;;06.05.2013
2013127;2013;5;7;20.43;22.1;5.9;0.2;3.2;;;;;07.05.2013
2013128;2013;5;8;12.54;19.5;9.4;14.0;2.3;;;;;08.05.2013
2013129;2013;5;9;17.88;15.5;10.1;0.0;3.2;;;;;09.05.2013
2013130;2013;5;10;8.13;13.4;6.3;0.0;1.6;;;;;10.05.2013
2013131;2013;5;11;17.94;16.7;8.8;1.8;3.5;;;;;11.05.2013
2013132;2013;5;12;20.60;14.8;5.7;0.0;3.3;;;;;12.05.2013
2013133;2013;5;13;9.44;14.8;10.5;0.2;2.3;;;;;13.05.2013
2013134;2013;5;14;12.45;15.6;9.0;0.6;2.6;;;;;14.05.2013
2013135;2013;5;15;16.74;14.2;7.5;0.0;2.9;;;;;15.05.2013
2013136;2013;5;16;11.32;13.8;8.4;1.0;2.1;;;;;16.05.2013
2013137;2013;5;17;17.35;16.3;4.5;0.2;2.6;;;;;17.05.2013
2013138;2013;5;18;10.69;13.8;5.2;5.2;1.6;;;;;18.05.2013
2013139;2013;5;19;11.46;15.1;8.4;9.6;2.0;;;;;19.05.2013
2013140;2013;5;20;5.44;12.2;9.6;16.0;1.0;;;;;20.05.2013
2013141;2013;5;21;3.71;11.9;9.8;2.4;0.5;;;;;21.05.2013
2013142;2013;5;22;19.92;15.4;8.6;0.2;3.3;;;;;22.05.2013
2013143;2013;5;23;17.48;12.7;6.5;0.4;3.2;;;;;23.05.2013
2013144;2013;5;24;13.01;9.5;1.4;3.0;1.6;;;;;24.05.2013
2013145;2013;5;25;15.53;14.2;4.8;2.0;2.6;;;;;25.05.2013
2013146;2013;5;26;19.01;17.2;2.3;0.2;3.0;;;;;26.05.2013
2013147;2013;5;27;24.44;18.7;3.0;0.4;3.5;;;;;27.05.2013
2013148;2013;5;28;10.95;14.5;9.6;4.4;2.3;;;;;28.05.2013
2013149;2013;5;29;19.32;15.7;5.2;2.6;3.0;;;;;29.05.2013
2013150;2013;5;30;10.77;14.8;8.4;1.2;1.8;;;;;30.05.2013
2013151;2013;5;31;10.90;16.6;10.6;0.0;2.4;;;;;31.05.2013
2013152;2013;6;1;24.02;20.9;9.3;0.0;4.4;;;;;01.06.2013
2013153;2013;6;2;24.07;18.0;9.8;0.0;4.5;;;;;02.06.2013
2013154;2013;6;3;24.95;16.9;7.4;0.0;4.3;;;;;03.06.2013
2013155;2013;6;4;27.96;18.8;7.0;0.0;4.6;;;;;04.06.2013
2013156;2013;6;5;26.41;23.9;8.8;0.0;4.7;;;;;05.06.2013
2013157;2013;6;6;27.20;26.8;11.7;0.0;5.2;;;;;06.06.2013
2013158;2013;6;7;28.15;26.5;14.0;0.0;5.9;;;;;07.06.2013
2013159;2013;6;8;20.61;26.8;13.8;33.6;4.9;;;;;08.06.2013
2013160;2013;6;9;14.05;18.9;12.4;0.2;2.7;;;;;09.06.2013
2013161;2013;6;10;14.89;20.5;11.7;0.2;2.9;;;;;10.06.2013
2013162;2013;6;11;14.29;19.0;12.0;0.0;2.6;;;;;11.06.2013
2013163;2013;6;12;10.63;20.9;14.9;0.0;2.4;;;;;12.06.2013
2013164;2013;6;13;5.79;17.1;12.4;9.0;1.3;;;;;13.06.2013
2013165;2013;6;14;20.80;19.2;9.1;0.0;3.4;;;;;14.06.2013
2013166;2013;6;15;19.44;18.8;10.5;0.2;3.7;;;;;15.06.2013
2013167;2013;6;16;24.07;22.6;8.8;0.0;4.0;;;;;16.06.2013
2013168;2013;6;17;17.98;27.5;15.0;1.8;4.2;;;;;17.06.2013
2013169;2013;6;18;20.78;26.6;16.2;4.8;4.3;;;;;18.06.2013
2013170;2013;6;19;13.84;26.0;17.3;22.4;3.3;;;;;19.06.2013
2013171;2013;6;20;15.91;22.0;16.0;5.2;3.4;;;;;20.06.2013
2013172;2013;6;21;9.29;19.0;13.2;0.0;2.2;;;;;21.06.2013
2013173;2013;6;22;12.23;17.4;13.1;0.0;2.7;;;;;22.06.2013
2013174;2013;6;23;16.02;17.6;12.3;1.2;3.6;;;;;23.06.2013
2013175;2013;6;24;13.90;17.3;10.2;0.0;3.0;;;;;24.06.2013
2013176;2013;6;25;22.06;19.0;5.9;0.0;3.5;;;;;25.06.2013
2013177;2013;6;26;20.82;19.5;6.6;0.0;3.4;;;;;26.06.2013
2013178;2013;6;27;18.86;20.7;10.7;0.6;3.5;;;;;27.06.2013
2013179;2013;6;28;8.32;16.8;11.8;1.0;1.6;;;;;28.06.2013
2013180;2013;6;29;15.25;21.2;13.5;0.0;3.5;;;;;29.06.2013
2013181;2013;6;30;25.81;23.3;8.1;0.0;4.2;;;;;30.06.2013
2013182;2013;7;1;22.63;24.2;12.4;0.0;4.2;;;;;01.07.2013
2013183;2013;7;2;18.60;25.8;12.2;1.0;3.7;;;;;02.07.2013
2013184;2013;7;3;10.93;20.6;14.9;0.6;2.8;;;;;03.07.2013
2013185;2013;7;4;14.70;20.2;13.5;0.2;2.8;;;;;04.07.2013
2013186;2013;7;5;22.54;25.3;12.4;0.0;4.3;;;;;05.07.2013
2013187;2013;7;6;25.72;27.3;12.8;0.0;5.0;;;;;06.07.2013
2013188;2013;7;7;26.51;28.4;16.4;0.0;5.9;;;;;07.07.2013
2013189;2013;7;8;27.46;28.1;14.8;0.0;5.9;;;;;08.07.2013
2013190;2013;7;9;26.45;28.6;15.9;0.0;6.0;;;;;09.07.2013
2013191;2013;7;10;26.08;27.7;15.5;0.0;5.8;;;;;10.07.2013
2013192;2013;7;11;24.74;22.2;12.1;0.0;5.0;;;;;11.07.2013
2013193;2013;7;12;27.21;25.0;11.4;0.0;5.3;;;;;12.07.2013
2013194;2013;7;13;25.66;23.9;12.2;0.0;4.9;;;;;13.07.2013
2013195;2013;7;14;27.11;28.0;11.9;0.0;5.4;;;;;14.07.2013
2013196;2013;7;15;23.99;29.3;14.4;0.0;4.9;;;;;15.07.2013
2013197;2013;7;16;23.94;29.1;15.8;0.0;5.3;;;;;16.07.2013
2013198;2013;7;17;24.67;30.0;15.5;0.0;5.6;;;;;17.07.2013
2013199;2013;7;18;24.07;29.9;16.9;0.0;5.9;;;;;18.07.2013
2013200;2013;7;19;24.45;31.1;18.3;0.0;6.4;;;;;19.07.2013
2013201;2013;7;20;25.09;31.2;17.5;0.0;6.2;;;;;20.07.2013
2013202;2013;7;21;24.22;33.7;17.4;0.0;5.7;;;;;21.07.2013
2013203;2013;7;22;24.12;33.9;18.1;0.6;5.6;;;;;22.07.2013
2013204;2013;7;23;21.46;32.5;17.2;0.2;5.2;;;;;23.07.2013
2013205;2013;7;24;18.90;28.5;17.7;0.2;4.3;;;;;24.07.2013
2013206;2013;7;25;19.75;29.8;16.2;32.2;4.6;;;;;25.07.2013
2013207;2013;7;26;17.69;29.7;19.2;12.2;4.3;;;;;26.07.2013
2013208;2013;7;27;20.53;32.2;18.4;0.0;5.3;;;;;27.07.2013
2013209;2013;7;28;21.49;26.5;16.1;8.4;4.7;;;;;28.07.2013
2013210;2013;7;29;19.87;26.2;14.6;0.2;4.8;;;;;29.07.2013
2013211;2013;7;30;16.77;25.0;14.8;0.0;4.3;;;;;30.07.2013
2013212;2013;7;31;19.61;28.2;18.2;0.0;4.7;;;;;31.07.2013
2013213;2013;8;1;25.82;34.8;16.0;0.0;6.2;;;;;01.08.2013
2013214;2013;8;2;23.62;33.1;18.5;2.4;6.2;;;;;02.08.2013
2013215;2013;8;3;22.01;26.4;15.9;0.0;5.1;;;;;03.08.2013
2013216;2013;8;4;24.95;27.4;12.8;0.0;5.0;;;;;04.08.2013
2013217;2013;8;5;18.94;30.2;12.2;0.6;4.4;;;;;05.08.2013
2013218;2013;8;6;18.78;25.9;11.8;3.6;3.6;;;;;06.08.2013
2013219;2013;8;7;14.39;22.6;15.1;1.6;2.9;;;;;07.08.2013
2013220;2013;8;8;21.19;23.7;13.3;0.0;4.2;;;;;08.08.2013
2013221;2013;8;9;19.85;25.5;11.4;0.0;4.0;;;;;09.08.2013
2013222;2013;8;10;20.83;23.0;11.9;0.0;4.2;;;;;10.08.2013
2013223;2013;8;11;18.47;24.4;8.8;0.0;3.3;;;;;11.08.2013
2013224;2013;8;12;16.74;24.0;14.1;0.0;3.8;;;;;12.08.2013
2013225;2013;8;13;20.72;22.5;10.0;0.0;3.9;;;;;13.08.2013
2013226;2013;8;14;22.68;23.9;7.4;0.0;3.7;;;;;14.08.2013
2013227;2013;8;15;23.34;27.3;9.2;0.0;4.1;;;;;15.08.2013
2013228;2013;8;16;21.81;30.0;10.4;0.0;4.6;;;;;16.08.2013
2013229;2013;8;17;18.05;27.1;13.8;0.0;4.2;;;;;17.08.2013
2013230;2013;8;18;8.72;24.2;17.8;1.0;2.9;;;;;18.08.2013
2013231;2013;8;19;19.53;23.7;14.5;0.0;4.3;;;;;19.08.2013
2013232;2013;8;20;23.05;25.1;7.2;0.0;3.7;;;;;20.08.2013
2013233;2013;8;21;22.39;26.3;9.5;0.0;4.2;;;;;21.08.2013
2013234;2013;8;22;17.92;27.5;13.1;0.0;4.4;;;;;22.08.2013
2013235;2013;8;23;20.82;30.8;12.2;0.0;4.5;;;;;23.08.2013
2013236;2013;8;24;11.53;22.5;17.1;3.0;3.9;;;;;24.08.2013
2013237;2013;8;25;4.30;15.3;11.3;5.4;0.8;;;;;25.08.2013
2013238;2013;8;26;13.49;22.9;11.3;0.8;2.6;;;;;26.08.2013
2013239;2013;8;27;12.38;22.9;14.1;0.0;2.7;;;;;27.08.2013
2013240;2013;8;28;18.58;24.2;13.6;0.0;3.9;;;;;28.08.2013
2013241;2013;8;29;19.07;24.5;10.8;0.0;3.4;;;;;29.08.2013
2013242;2013;8;30;19.50;25.9;10.0;0.0;3.5;;;;;30.08.2013
2013243;2013;8;31;11.76;23.7;11.6;0.0;2.5;;;;;31.08.2013
2013244;2013;9;1;19.12;20.7;9.4;0.0;3.5;;;;;01.09.2013
2013245;2013;9;2;20.62;25.6;7.2;0.0;3.5;;;;;02.09.2013
2013246;2013;9;3;20.19;27.1;9.9;0.0;3.6;;;;;03.09.2013
2013247;2013;9;4;19.97;31.2;12.3;0.0;3.9;;;;;04.09.2013
2013248;2013;9;5;19.48;32.4;13.5;0.0;4.3;;;;;05.09.2013
2013249;2013;9;6;10.04;23.3;14.5;0.4;2.6;;;;;06.09.2013
2013250;2013;9;7;13.82;20.8;10.9;0.0;2.8;;;;;07.09.2013
2013251;2013;9;8;14.63;21.7;10.1;0.0;3.2;;;;;08.09.2013
2013252;2013;9;9;6.54;18.1;8.3;2.8;1.6;;;;;09.09.2013
2013253;2013;9;10;14.79;18.5;10.6;0.2;2.8;;;;;10.09.2013
2013254;2013;9;11;6.59;16.3;9.9;0.0;1.7;;;;;11.09.2013
