*WEATHER;DATA;:;;;;;;;;;;;Latitude = 47.275 § Longitude = 5.091667 § Altitude = 206
2012291;2012;10;17;7.68;19.7;6.0;0.2;1.6;;;;;17.10.2012
2012292;2012;10;18;9.36;21.9;15.7;0.0;5.9;;;;;18.10.2012
2012293;2012;10;19;8.77;23.3;12.2;0.0;4.3;;;;;19.10.2012
2012294;2012;10;20;5.98;21.1;10.8;0.0;1.5;;;;;20.10.2012
2012295;2012;10;21;8.64;22.5;11.8;0.0;1.7;;;;;21.10.2012
2012296;2012;10;22;10.42;24.1;10.9;0.0;1.4;;;;;22.10.2012
2012297;2012;10;23;2.14;12.0;10.4;0.2;0.5;;;;;23.10.2012
2012298;2012;10;24;2.64;12.9;9.5;0.0;0.9;;;;;24.10.2012
2012299;2012;10;25;4.59;14.8;8.7;0.2;1.1;;;;;25.10.2012
2012300;2012;10;26;2.94;11.5;8.1;16.9;0.7;;;;;26.10.2012
2012301;2012;10;27;3.14;5.4;2.9;0.0;1.3;;;;;27.10.2012
2012302;2012;10;28;10.38;6.5;0.0;0.0;1.9;;;;;28.10.2012
2012303;2012;10;29;8.76;8.3;-4.4;0.0;0.7;;;;;29.10.2012
2012304;2012;10;30;10.49;10.8;-2.4;0.0;0.9;;;;;30.10.2012
2012305;2012;10;31;6.66;8.8;-3.6;0.0;0.3;;;;;31.10.2012
2012306;2012;11;1;4.08;10.8;-0.8;1.6;0.5;;;;;01.11.2012
2012307;2012;11;2;5.05;13.4;5.8;10.6;1.1;;;;;02.11.2012
2012308;2012;11;3;7.46;17.5;9.4;5.4;2.0;;;;;03.11.2012
2012309;2012;11;4;2.44;14.2;8.5;5.6;1.1;;;;;04.11.2012
2012310;2012;11;5;5.27;12.4;4.1;1.6;1.0;;;;;05.11.2012
2012311;2012;11;6;5.36;10.4;4.5;0.4;1.0;;;;;06.11.2012
2012312;2012;11;7;4.60;10.9;0.9;0.2;0.7;;;;;07.11.2012
2012313;2012;11;8;4.55;7.7;1.9;0.0;0.6;;;;;08.11.2012
2012314;2012;11;9;4.77;10.3;-0.5;4.0;0.3;;;;;09.11.2012
2012315;2012;11;10;1.19;12.5;7.0;13.0;0.0;;;;;10.11.2012
2012316;2012;11;11;3.94;11.2;6.0;0.0;0.8;;;;;11.11.2012
2012317;2012;11;12;4.03;7.3;1.4;0.0;0.4;;;;;12.11.2012
2012318;2012;11;13;7.82;10.0;1.4;0.0;0.7;;;;;13.11.2012
2012319;2012;11;14;1.33;4.9;2.9;0.0;0.1;;;;;14.11.2012
2012320;2012;11;15;2.78;5.8;2.5;0.2;0.3;;;;;15.11.2012
2012321;2012;11;16;1.71;6.7;2.8;0.2;0.2;;;;;16.11.2012
2012322;2012;11;17;2.82;10.9;5.4;0.2;0.5;;;;;17.11.2012
2012323;2012;11;18;4.84;12.5;3.8;0.0;0.5;;;;;18.11.2012
2012324;2012;11;19;7.17;12.2;2.4;0.2;0.6;;;;;19.11.2012
2012325;2012;11;20;1.49;3.4;2.5;0.0;0.1;;;;;20.11.2012
2012326;2012;11;21;1.90;7.3;1.8;1.8;0.1;;;;;21.11.2012
2012327;2012;11;22;2.16;7.1;1.8;0.2;0.1;;;;;22.11.2012
2012328;2012;11;23;3.99;10.1;6.2;0.0;0.7;;;;;23.11.2012
2012329;2012;11;24;2.85;13.8;2.6;0.0;0.5;;;;;24.11.2012
2012330;2012;11;25;3.46;14.1;8.7;4.6;1.4;;;;;25.11.2012
2012331;2012;11;26;0.74;11.2;8.2;16.5;0.4;;;;;26.11.2012
2012332;2012;11;27;2.31;7.8;5.9;0.0;0.5;;;;;27.11.2012
2012333;2012;11;28;1.69;7.5;4.4;0.0;1.1;;;;;28.11.2012
2012334;2012;11;29;2.19;6.4;4.0;0.0;1.4;;;;;29.11.2012
2012335;2012;11;30;6.06;4.9;-0.1;0.0;1.3;;;;;30.11.2012
2012336;2012;12;1;6.54;4.6;-2.4;0.6;0.9;;;;;01.12.2012
2012337;2012;12;2;5.14;5.0;-3.4;1.0;0.4;;;;;02.12.2012
2012338;2012;12;3;0.98;7.8;-5.0;14.7;0.4;;;;;03.12.2012
2012339;2012;12;4;2.25;6.3;1.5;1.4;0.4;;;;;04.12.2012
2012340;2012;12;5;2.17;4.9;1.8;1.8;0.5;;;;;05.12.2012
2012341;2012;12;6;5.79;3.4;-1.6;0.0;0.6;;;;;06.12.2012
2012342;2012;12;7;2.28;4.0;-2.8;2.8;0.4;;;;;07.12.2012
2012343;2012;12;8;1.05;2.1;0.3;0.2;0.5;;;;;08.12.2012
2012344;2012;12;9;4.55;3.9;-2.3;0.6;0.4;;;;;09.12.2012
2012345;2012;12;10;4.91;6.3;2.0;0.2;0.9;;;;;10.12.2012
2012346;2012;12;11;5.91;1.8;-1.7;0.0;0.9;;;;;11.12.2012
2012347;2012;12;12;4.93;-0.6;-5.8;0.0;0.4;;;;;12.12.2012
2012348;2012;12;13;2.65;3.2;-7.3;2.0;0.1;;;;;13.12.2012
2012349;2012;12;14;1.32;9.8;1.7;16.1;0.0;;;;;14.12.2012
2012350;2012;12;15;2.52;11.2;7.8;1.6;1.2;;;;;15.12.2012
2012351;2012;12;16;2.92;10.3;6.9;2.6;1.1;;;;;16.12.2012
2012352;2012;12;17;2.15;9.1;6.1;1.8;0.9;;;;;17.12.2012
2012353;2012;12;18;0.75;8.0;4.6;1.6;0.7;;;;;18.12.2012
2012354;2012;12;19;2.17;4.0;0.6;0.0;0.0;;;;;19.12.2012
2012355;2012;12;20;0.69;7.5;3.0;9.3;0.3;;;;;20.12.2012
2012356;2012;12;21;2.05;7.9;4.4;1.8;0.3;;;;;21.12.2012
2012357;2012;12;22;0.73;10.6;2.2;7.5;0.4;;;;;22.12.2012
2012358;2012;12;23;3.70;14.3;6.5;0.0;1.1;;;;;23.12.2012
2012359;2012;12;24;3.11;12.4;1.5;0.0;0.3;;;;;24.12.2012
2012360;2012;12;25;0.80;13.1;9.3;0.6;2.0;;;;;25.12.2012
2012361;2012;12;26;4.23;10.4;6.1;0.8;1.2;;;;;26.12.2012
2012362;2012;12;27;1.71;11.1;6.2;7.4;1.5;;;;;27.12.2012
2012363;2012;12;28;1.44;7.8;4.4;0.6;0.5;;;;;28.12.2012
2012364;2012;12;29;4.72;12.4;0.5;0.0;1.0;;;;;29.12.2012
2012365;2012;12;30;4.84;11.2;5.1;0.4;1.4;;;;;30.12.2012
2012366;2012;12;31;4.09;10.0;3.5;1.2;1.0;;;;;31.12.2012
2013001;2013;1;1;1.03;7.7;2.4;7.1;0.3;;;;;01.01.2013
2013002;2013;1;2;2.90;6.9;-1.4;0.0;0.4;;;;;02.01.2013
2013003;2013;1;3;1.79;5.7;-1.6;0.0;0.1;;;;;03.01.2013
2013004;2013;1;4;1.55;8.2;4.6;0.4;0.2;;;;;04.01.2013
2013005;2013;1;5;0.99;7.8;6.1;0.2;0.3;;;;;05.01.2013
2013006;2013;1;6;0.93;7.2;5.7;0.0;0.5;;;;;06.01.2013
2013007;2013;1;7;1.71;6.0;3.0;0.0;0.3;;;;;07.01.2013
2013008;2013;1;8;1.13;3.0;2.2;0.0;0.2;;;;;08.01.2013
2013009;2013;1;9;1.23;1.1;0.0;2.4;0.2;;;;;09.01.2013
2013010;2013;1;10;1.04;6.6;0.7;6.2;0.4;;;;;10.01.2013
2013011;2013;1;11;2.77;6.1;3.1;0.2;0.6;;;;;11.01.2013
2013012;2013;1;12;1.83;2.6;-1.2;0.6;0.1;;;;;12.01.2013
2013013;2013;1;13;2.06;4.3;1.2;0.0;0.2;;;;;13.01.2013
2013014;2013;1;14;1.10;1.5;-3.1;1.0;0.4;;;;;14.01.2013
2013015;2013;1;15;3.92;1.9;-4.3;1.6;0.3;;;;;15.01.2013
2013016;2013;1;16;3.37;1.4;-4.3;0.0;0.8;;;;;16.01.2013
2013017;2013;1;17;3.14;-2.0;-9.7;0.0;0.6;;;;;17.01.2013
2013018;2013;1;18;4.39;-2.1;-7.6;1.0;0.3;;;;;18.01.2013
2013019;2013;1;19;2.23;1.0;-4.3;26.0;0.1;;;;;19.01.2013
2013020;2013;1;20;2.81;3.7;-0.3;3.0;0.4;;;;;20.01.2013
2013021;2013;1;21;2.69;4.4;-1.2;0.6;0.5;;;;;21.01.2013
2013022;2013;1;22;4.52;6.5;1.3;0.0;1.0;;;;;22.01.2013
2013023;2013;1;23;5.25;5.8;-2.5;0.0;0.5;;;;;23.01.2013
2013024;2013;1;24;2.84;2.5;-0.6;0.0;0.9;;;;;24.01.2013
2013025;2013;1;25;1.71;-2.1;-4.8;0.0;0.3;;;;;25.01.2013
2013026;2013;1;26;3.67;0.5;-7.0;0.0;0.2;;;;;26.01.2013
2013027;2013;1;27;1.51;3.1;-0.3;7.2;0.1;;;;;27.01.2013
2013028;2013;1;28;3.20;6.8;-0.8;0.0;0.4;;;;;28.01.2013
2013029;2013;1;29;1.36;7.9;2.6;3.2;0.3;;;;;29.01.2013
2013030;2013;1;30;3.79;14.5;6.6;1.4;1.4;;;;;30.01.2013
2013031;2013;1;31;4.87;11.0;0.3;3.0;0.1;;;;;31.01.2013
2013032;2013;2;1;1.59;10.7;5.3;15.4;0.5;;;;;01.02.2013
2013033;2013;2;2;5.03;6.4;3.2;0.4;1.5;;;;;02.02.2013
2013034;2013;2;3;5.18;4.6;0.8;1.0;1.3;;;;;03.02.2013
2013035;2013;2;4;2.09;7.3;1.0;2.0;0.2;;;;;04.02.2013
2013036;2013;2;5;4.28;9.1;0.8;9.1;0.8;;;;;05.02.2013
2013037;2013;2;6;5.19;5.4;0.3;2.4;1.0;;;;;06.02.2013
2013038;2013;2;7;4.74;3.7;-1.1;2.2;0.7;;;;;07.02.2013
2013039;2013;2;8;8.46;3.2;-4.3;0.2;0.4;;;;;08.02.2013
2013040;2013;2;9;7.45;4.2;-4.5;0.0;0.6;;;;;09.02.2013
2013041;2013;2;10;4.63;1.1;-6.1;4.0;0.2;;;;;10.02.2013
2013042;2013;2;11;3.49;3.5;-0.2;3.4;0.3;;;;;11.02.2013
2013043;2013;2;12;2.45;0.9;-1.1;0.2;0.5;;;;;12.02.2013
2013044;2013;2;13;6.97;1.0;-2.1;0.0;1.4;;;;;13.02.2013
2013045;2013;2;14;3.73;0.5;-6.2;1.8;0.3;;;;;14.02.2013
2013046;2013;2;15;4.96;7.3;-1.0;1.0;0.6;;;;;15.02.2013
2013047;2013;2;16;9.66;7.8;-1.9;0.0;0.8;;;;;16.02.2013
2013048;2013;2;17;9.39;7.5;-0.1;0.0;1.2;;;;;17.02.2013
2013049;2013;2;18;8.16;5.9;-3.6;0.0;0.6;;;;;18.02.2013
2013050;2013;2;19;4.52;0.4;-5.7;0.0;0.2;;;;;19.02.2013
2013051;2013;2;20;9.83;6.8;-3.8;0.0;0.9;;;;;20.02.2013
2013052;2013;2;21;8.76;1.9;-2.4;0.0;1.5;;;;;21.02.2013
2013053;2013;2;22;7.28;0.3;-4.7;0.0;1.4;;;;;22.02.2013
2013054;2013;2;23;5.84;-1.2;-5.5;0.0;1.1;;;;;23.02.2013
2013055;2013;2;24;4.14;-1.1;-4.4;2.0;0.6;;;;;24.02.2013
2013056;2013;2;25;9.72;1.3;-5.1;0.0;0.7;;;;;25.02.2013
2013057;2013;2;26;12.35;5.4;-6.3;0.0;0.7;;;;;26.02.2013
2013058;2013;2;27;1.97;4.6;-0.6;0.0;0.2;;;;;27.02.2013
2013059;2013;2;28;5.46;5.0;0.6;0.0;0.8;;;;;28.02.2013
2013060;2013;3;1;6.11;3.4;-1.5;0.0;0.8;;;;;01.03.2013
2013061;2013;3;2;2.94;3.5;1.4;0.0;1.1;;;;;02.03.2013
2013062;2013;3;3;6.67;7.4;0.6;0.0;1.6;;;;;03.03.2013
2013063;2013;3;4;14.22;14.3;-3.2;0.0;1.3;;;;;04.03.2013
2013064;2013;3;5;6.18;10.7;-1.0;0.0;1.2;;;;;05.03.2013
2013065;2013;3;6;5.75;13.5;6.5;2.4;1.9;;;;;06.03.2013
2013066;2013;3;7;8.06;16.0;5.4;0.4;1.4;;;;;07.03.2013
2013067;2013;3;8;4.33;13.3;4.5;1.6;0.8;;;;;08.03.2013
2013068;2013;3;9;10.09;15.4;3.7;1.6;1.4;;;;;09.03.2013
2013069;2013;3;10;8.40;12.9;2.7;5.0;0.8;;;;;10.03.2013
2013070;2013;3;11;11.73;14.2;6.4;1.2;1.9;;;;;11.03.2013
2013071;2013;3;12;5.85;8.3;2.5;0.6;1.3;;;;;12.03.2013
2013072;2013;3;13;5.05;0.8;-0.7;0.0;1.1;;;;;13.03.2013
2013073;2013;3;14;11.43;4.2;-5.7;0.0;1.3;;;;;14.03.2013
2013074;2013;3;15;17.69;5.6;-4.8;0.0;1.8;;;;;15.03.2013
2013075;2013;3;16;10.69;10.0;-7.0;1.4;1.7;;;;;16.03.2013
2013076;2013;3;17;2.86;9.0;4.7;13.6;1.2;;;;;17.03.2013
2013077;2013;3;18;12.10;9.8;2.9;5.0;1.6;;;;;18.03.2013
2013078;2013;3;19;12.98;10.7;1.6;0.6;2.2;;;;;19.03.2013
2013079;2013;3;20;11.01;10.9;2.9;0.8;2.0;;;;;20.03.2013
2013080;2013;3;21;14.87;12.1;-1.6;0.0;1.4;;;;;21.03.2013
2013081;2013;3;22;15.05;14.4;3.0;0.0;2.5;;;;;22.03.2013
2013082;2013;3;23;4.05;11.5;3.9;1.8;0.9;;;;;23.03.2013
2013083;2013;3;24;5.64;7.9;4.2;0.4;1.7;;;;;24.03.2013
2013084;2013;3;25;15.17;8.0;0.6;0.0;2.1;;;;;25.03.2013
2013085;2013;3;26;6.38;3.5;-0.2;0.0;1.2;;;;;26.03.2013
2013086;2013;3;27;7.62;5.5;1.0;0.0;1.8;;;;;27.03.2013
2013087;2013;3;28;5.91;5.8;-1.7;0.0;1.1;;;;;28.03.2013
2013088;2013;3;29;5.85;5.1;-3.6;1.6;0.7;;;;;29.03.2013
2013089;2013;3;30;8.06;9.5;2.7;4.4;1.5;;;;;30.03.2013
2013090;2013;3;31;18.66;7.4;-0.8;0.0;2.2;;;;;31.03.2013
2013091;2013;4;1;21.02;10.6;-2.4;0.0;2.3;;;;;01.04.2013
2013092;2013;4;2;19.99;11.7;-0.5;0.0;2.6;;;;;02.04.2013
2013093;2013;4;3;18.18;12.7;0.5;0.0;2.8;;;;;03.04.2013
2013094;2013;4;4;17.47;15.4;1.4;0.0;2.8;;;;;04.04.2013
2013095;2013;4;5;7.83;10.8;4.9;0.0;2.4;;;;;05.04.2013
2013096;2013;4;6;15.87;9.5;1.0;0.0;2.5;;;;;06.04.2013
2013097;2013;4;7;13.46;9.5;3.4;0.0;2.9;;;;;07.04.2013
2013098;2013;4;8;6.75;8.7;1.0;7.4;1.0;;;;;08.04.2013
2013099;2013;4;9;10.11;13.6;2.1;5.8;1.6;;;;;09.04.2013
2013100;2013;4;10;13.21;13.5;6.6;9.3;2.3;;;;;10.04.2013
2013101;2013;4;11;4.87;13.0;9.0;8.5;0.9;;;;;11.04.2013
2013102;2013;4;12;12.94;14.0;8.0;4.8;2.6;;;;;12.04.2013
2013103;2013;4;13;18.96;17.2;5.1;0.0;2.8;;;;;13.04.2013
2013104;2013;4;14;23.07;23.5;5.7;0.0;3.7;;;;;14.04.2013
2013105;2013;4;15;16.01;21.9;7.3;0.2;3.2;;;;;15.04.2013
2013106;2013;4;16;17.22;22.5;11.0;0.0;3.7;;;;;16.04.2013
2013107;2013;4;17;23.53;24.5;8.1;0.0;4.0;;;;;17.04.2013
2013108;2013;4;18;10.74;18.9;11.9;0.0;3.6;;;;;18.04.2013
2013109;2013;4;19;12.32;14.7;8.9;0.0;4.0;;;;;19.04.2013
2013110;2013;4;20;5.50;9.7;7.0;0.0;2.2;;;;;20.04.2013
2013111;2013;4;21;8.89;12.2;8.1;0.0;2.4;;;;;21.04.2013
2013112;2013;4;22;12.52;15.4;7.7;0.0;2.9;;;;;22.04.2013
2013113;2013;4;23;22.70;18.7;3.1;0.0;2.9;;;;;23.04.2013
2013114;2013;4;24;24.61;21.8;5.2;0.0;3.4;;;;;24.04.2013
2013115;2013;4;25;25.18;24.7;5.8;0.0;3.8;;;;;25.04.2013
2013116;2013;4;26;3.28;17.3;11.4;36.6;1.3;;;;;26.04.2013
2013117;2013;4;27;3.64;5.8;4.7;23.4;0.6;;;;;27.04.2013
2013118;2013;4;28;6.00;9.1;4.6;3.4;0.9;;;;;28.04.2013
2013119;2013;4;29;11.37;12.8;6.3;4.0;1.9;;;;;29.04.2013
2013120;2013;4;30;5.87;12.4;8.4;12.0;1.0;;;;;30.04.2013
2013121;2013;5;1;13.39;16.8;9.9;0.4;2.4;;;;;01.05.2013
2013122;2013;5;2;18.98;20.9;6.2;33.7;2.8;;;;;02.05.2013
2013123;2013;5;3;3.72;12.6;11.2;20.8;1.0;;;;;03.05.2013
2013124;2013;5;4;17.17;18.5;9.9;0.0;3.0;;;;;04.05.2013
2013125;2013;5;5;27.33;21.0;8.0;0.0;4.4;;;;;05.05.2013
2013126;2013;5;6;16.59;19.2;12.9;0.0;3.6;;;;;06.05.2013
2013127;2013;5;7;20.10;21.0;7.4;0.0;3.0;;;;;07.05.2013
2013128;2013;5;8;15.14;21.6;6.2;0.2;2.3;;;;;08.05.2013
2013129;2013;5;9;14.80;19.4;11.7;7.3;3.2;;;;;09.05.2013
2013130;2013;5;10;12.97;14.2;8.1;0.0;2.3;;;;;10.05.2013
2013131;2013;5;11;12.59;16.8;9.6;2.6;2.7;;;;;11.05.2013
2013132;2013;5;12;16.26;15.0;7.6;0.2;3.3;;;;;12.05.2013
2013133;2013;5;13;11.22;16.3;5.9;0.0;2.1;;;;;13.05.2013
2013134;2013;5;14;22.83;19.9;8.4;0.4;3.2;;;;;14.05.2013
2013135;2013;5;15;6.29;14.2;9.6;23.2;1.4;;;;;15.05.2013
2013136;2013;5;16;6.15;11.4;7.7;10.7;1.1;;;;;16.05.2013
2013137;2013;5;17;10.89;13.7;8.5;0.2;1.8;;;;;17.05.2013
2013138;2013;5;18;13.72;18.5;5.6;8.4;2.5;;;;;18.05.2013
2013139;2013;5;19;13.43;15.4;8.4;4.0;2.4;;;;;19.05.2013
2013140;2013;5;20;6.36;10.6;8.7;11.9;1.0;;;;;20.05.2013
2013141;2013;5;21;5.11;11.6;8.8;4.2;0.8;;;;;21.05.2013
2013142;2013;5;22;7.93;11.0;8.8;0.2;1.8;;;;;22.05.2013
2013143;2013;5;23;13.54;13.1;5.2;2.4;2.6;;;;;23.05.2013
2013144;2013;5;24;12.70;11.2;1.0;8.7;1.6;;;;;24.05.2013
2013145;2013;5;25;16.40;13.3;4.0;7.0;2.3;;;;;25.05.2013
2013146;2013;5;26;9.96;12.0;3.5;0.0;1.6;;;;;26.05.2013
2013147;2013;5;27;28.23;19.4;5.9;0.0;3.4;;;;;27.05.2013
2013148;2013;5;28;13.19;17.5;5.5;2.4;2.1;;;;;28.05.2013
2013149;2013;5;29;16.24;14.3;5.6;3.8;2.4;;;;;29.05.2013
2013150;2013;5;30;11.16;13.8;4.7;2.8;1.4;;;;;30.05.2013
2013151;2013;5;31;5.56;14.5;8.8;9.7;1.1;;;;;31.05.2013
2013152;2013;6;1;11.29;17.9;10.7;0.0;2.6;;;;;01.06.2013
2013153;2013;6;2;19.57;18.3;10.2;0.0;4.6;;;;;02.06.2013
2013154;2013;6;3;25.77;18.5;8.8;0.0;5.3;;;;;03.06.2013
2013155;2013;6;4;24.82;21.2;7.6;0.0;4.3;;;;;04.06.2013
2013156;2013;6;5;29.91;24.8;10.8;0.0;4.9;;;;;05.06.2013
2013157;2013;6;6;29.44;26.5;10.2;0.0;4.8;;;;;06.06.2013
2013158;2013;6;7;30.32;26.9;12.5;0.0;5.6;;;;;07.06.2013
2013159;2013;6;8;22.32;26.2;14.1;9.1;4.7;;;;;08.06.2013
2013160;2013;6;9;24.98;22.7;13.7;0.0;4.8;;;;;09.06.2013
2013161;2013;6;10;15.82;20.0;13.2;0.0;3.2;;;;;10.06.2013
2013162;2013;6;11;20.32;22.6;12.1;0.0;3.6;;;;;11.06.2013
2013163;2013;6;12;18.40;24.6;14.2;0.0;3.9;;;;;12.06.2013
2013164;2013;6;13;22.97;27.9;12.6;10.5;5.1;;;;;13.06.2013
2013165;2013;6;14;21.89;19.9;7.6;0.0;3.2;;;;;14.06.2013
2013166;2013;6;15;26.04;24.3;9.7;0.0;4.7;;;;;15.06.2013
2013167;2013;6;16;29.95;27.5;11.0;0.0;4.9;;;;;16.06.2013
2013168;2013;6;17;29.01;31.4;14.2;0.0;6.8;;;;;17.06.2013
2013169;2013;6;18;26.39;33.8;19.7;2.9;6.8;;;;;18.06.2013
2013170;2013;6;19;22.50;30.1;19.1;37.2;5.1;;;;;19.06.2013
2013171;2013;6;20;12.30;22.4;16.8;4.4;3.0;;;;;20.06.2013
2013172;2013;6;21;20.99;21.9;13.4;0.0;4.3;;;;;21.06.2013
2013173;2013;6;22;19.61;22.5;10.9;0.0;4.0;;;;;22.06.2013
2013174;2013;6;23;15.04;19.7;13.7;1.4;4.4;;;;;23.06.2013
2013175;2013;6;24;9.94;16.7;12.2;0.0;2.9;;;;;24.06.2013
2013176;2013;6;25;16.44;17.8;9.4;0.0;3.4;;;;;25.06.2013
2013177;2013;6;26;24.39;19.6;8.0;0.0;4.2;;;;;26.06.2013
2013178;2013;6;27;16.21;19.7;9.0;3.0;3.3;;;;;27.06.2013
2013179;2013;6;28;8.57;15.9;8.9;5.2;1.3;;;;;28.06.2013
2013180;2013;6;29;10.66;20.2;13.1;1.8;2.7;;;;;29.06.2013
2013181;2013;6;30;23.85;22.0;9.8;0.0;4.1;;;;;30.06.2013
2013182;2013;7;1;29.32;25.4;10.4;0.0;4.7;;;;;01.07.2013
2013183;2013;7;2;22.99;26.4;11.7;18.7;4.3;;;;;02.07.2013
2013184;2013;7;3;8.50;21.0;15.8;3.2;2.4;;;;;03.07.2013
2013185;2013;7;4;16.03;22.3;14.6;0.0;3.8;;;;;04.07.2013
2013186;2013;7;5;20.14;23.7;16.9;0.0;4.8;;;;;05.07.2013
2013187;2013;7;6;28.52;27.9;15.3;0.0;5.9;;;;;06.07.2013
2013188;2013;7;7;26.96;28.1;17.1;0.0;6.2;;;;;07.07.2013
2013189;2013;7;8;28.81;28.7;17.7;0.0;7.0;;;;;08.07.2013
2013190;2013;7;9;26.17;28.2;16.4;0.0;5.9;;;;;09.07.2013
2013191;2013;7;10;27.62;29.1;18.6;0.0;7.1;;;;;10.07.2013
2013192;2013;7;11;29.36;25.6;16.3;0.0;6.7;;;;;11.07.2013
2013193;2013;7;12;29.82;26.7;13.9;0.0;6.8;;;;;12.07.2013
2013194;2013;7;13;27.73;26.8;14.4;0.0;6.3;;;;;13.07.2013
2013195;2013;7;14;28.37;28.4;16.0;0.0;7.1;;;;;14.07.2013
2013196;2013;7;15;28.00;28.4;16.0;0.0;6.7;;;;;15.07.2013
2013197;2013;7;16;28.49;29.7;15.7;0.0;6.9;;;;;16.07.2013
2013198;2013;7;17;23.15;30.6;16.9;0.0;6.6;;;;;17.07.2013
2013199;2013;7;18;18.58;30.0;19.8;8.9;6.3;;;;;18.07.2013
2013200;2013;7;19;21.58;28.7;18.0;0.0;4.8;;;;;19.07.2013
2013201;2013;7;20;26.03;30.6;18.3;0.0;6.0;;;;;20.07.2013
2013202;2013;7;21;26.32;32.7;18.7;0.0;6.3;;;;;21.07.2013
2013203;2013;7;22;22.52;33.5;17.6;0.0;5.9;;;;;22.07.2013
2013204;2013;7;23;14.66;31.5;17.5;0.2;4.1;;;;;23.07.2013
2013205;2013;7;24;26.13;30.0;18.0;0.0;6.0;;;;;24.07.2013
2013206;2013;7;25;24.41;32.3;17.7;0.0;5.8;;;;;25.07.2013
2013207;2013;7;26;22.24;32.1;18.0;0.0;5.7;;;;;26.07.2013
2013208;2013;7;27;25.96;35.2;18.2;7.1;8.6;;;;;27.07.2013
2013209;2013;7;28;1.11;20.0;18.1;60.8;2.4;;;;;28.07.2013
2013210;2013;7;29;13.78;24.5;16.6;0.6;3.6;;;;;29.07.2013
2013211;2013;7;30;19.22;25.3;14.7;1.6;4.4;;;;;30.07.2013
2013212;2013;7;31;26.65;29.6;16.1;0.0;5.3;;;;;31.07.2013
2013213;2013;8;1;27.64;32.3;16.0;0.0;6.2;;;;;01.08.2013
2013214;2013;8;2;25.75;32.6;15.3;0.2;6.8;;;;;02.08.2013
2013215;2013;8;3;20.81;28.8;19.4;0.0;6.3;;;;;03.08.2013
2013216;2013;8;4;19.54;28.6;18.5;0.0;5.3;;;;;04.08.2013
2013217;2013;8;5;24.00;31.7;17.0;0.0;5.6;;;;;05.08.2013
2013218;2013;8;6;13.87;24.1;18.3;9.4;3.5;;;;;06.08.2013
2013219;2013;8;7;9.51;20.7;18.1;1.6;2.3;;;;;07.08.2013
2013220;2013;8;8;9.85;21.5;15.3;0.0;3.1;;;;;08.08.2013
2013221;2013;8;9;18.35;26.0;10.8;0.2;3.6;;;;;09.08.2013
2013222;2013;8;10;20.78;25.5;12.0;0.0;4.0;;;;;10.08.2013
2013223;2013;8;11;25.91;25.9;10.4;0.0;4.5;;;;;11.08.2013
2013224;2013;8;12;21.07;27.4;12.9;0.0;4.5;;;;;12.08.2013
2013225;2013;8;13;23.41;23.1;12.0;0.0;4.7;;;;;13.08.2013
2013226;2013;8;14;21.36;22.8;11.3;0.0;4.6;;;;;14.08.2013
2013227;2013;8;15;25.68;25.8;10.9;0.0;5.1;;;;;15.08.2013
2013228;2013;8;16;25.00;28.9;12.4;0.0;5.1;;;;;16.08.2013
2013229;2013;8;17;22.88;30.0;12.7;0.0;4.7;;;;;17.08.2013
2013230;2013;8;18;17.62;29.0;13.0;0.0;4.7;;;;;18.08.2013
2013231;2013;8;19;18.88;25.0;17.4;0.0;5.6;;;;;19.08.2013
2013232;2013;8;20;23.40;24.2;13.1;0.0;5.5;;;;;20.08.2013
2013233;2013;8;21;24.69;26.2;12.9;0.0;6.0;;;;;21.08.2013
2013234;2013;8;22;23.11;27.4;14.0;0.0;5.6;;;;;22.08.2013
2013235;2013;8;23;22.87;28.9;13.1;3.1;4.6;;;;;23.08.2013
2013236;2013;8;24;9.85;22.7;17.1;17.3;2.8;;;;;24.08.2013
2013237;2013;8;25;9.83;18.0;13.3;0.0;2.8;;;;;25.08.2013
2013238;2013;8;26;3.46;15.9;11.0;11.1;1.6;;;;;26.08.2013
2013239;2013;8;27;12.04;21.9;14.7;6.1;2.7;;;;;27.08.2013
2013240;2013;8;28;15.53;22.7;12.6;0.2;3.1;;;;;28.08.2013
2013241;2013;8;29;21.74;23.8;11.4;0.0;3.9;;;;;29.08.2013
2013242;2013;8;30;21.32;25.7;11.4;0.0;4.1;;;;;30.08.2013
2013243;2013;8;31;19.70;25.3;11.8;0.0;3.9;;;;;31.08.2013
2013244;2013;9;1;19.91;20.8;14.7;0.0;4.7;;;;;01.09.2013
2013245;2013;9;2;22.73;24.4;9.7;0.0;4.7;;;;;02.09.2013
2013246;2013;9;3;21.51;26.9;9.9;0.0;4.3;;;;;03.09.2013
2013247;2013;9;4;21.78;29.1;13.9;0.0;4.2;;;;;04.09.2013
2013248;2013;9;5;21.34;30.0;13.2;0.0;4.3;;;;;05.09.2013
2013249;2013;9;6;19.25;28.8;11.9;5.2;4.5;;;;;06.09.2013
2013250;2013;9;7;4.51;18.0;14.9;18.9;1.0;;;;;07.09.2013
2013251;2013;9;8;5.99;18.4;14.7;3.8;1.7;;;;;08.09.2013
2013252;2013;9;9;18.28;19.6;10.2;0.2;3.1;;;;;09.09.2013
2013253;2013;9;10;13.65;19.0;14.2;0.0;3.7;;;;;10.09.2013
2013254;2013;9;11;4.42;15.3;7.0;0.8;0.9;;;;;11.09.2013
